"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","fxet3=1,cavitacao=1  encerra2=2",42,1.178073089701,0.0976744186046512,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"2","ppl=0,cavitacao=1  encerra2=2",43,1.16285348220005,0.0964125560538117,0.0727580372250423,NA,NA,NA,NA,NA,NA,NA,NA
"3","comdiab=0,comdrogas=0  encerra2=2",38,1.10974946879478,0.0920096852300242,0.0642978003384095,NA,NA,NA,NA,NA,NA,NA,NA
"4","hiv3=2,bilateral=0  encerra2=0",25,1.18389423076923,0.78125,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"5","mumigual=0,hiv3=2  encerra2=0",26,1.12571428571429,0.742857142857143,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"6","comtabagis=1,tipores3=1  encerra2=3",18,1.30287813839559,0.156521739130435,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"7","comtabagis=1,ppl=0  encerra2=3",20,1.22410936205468,0.147058823529412,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"8","comtabagis=1,pdres5=1  encerra2=3",20,1.18070122864849,0.141843971631206,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"9","alcool=1,bilateral=1  encerra2=3",18,1.6464943507197,0.197802197802198,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"10","escol4=1,alcool=1  encerra2=3",20,1.39898212806249,0.168067226890756,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"11","alcool=1,tipores3=1  encerra2=3",20,1.35348677430436,0.16260162601626,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"12","sexo2=0,raca3=1  encerra2=3",23,1.48411398624304,0.178294573643411,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"13","sexo2=0,bilateral=1  encerra2=3",22,1.47682871422081,0.17741935483871,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"14","sexo2=0,escol4=1  encerra2=3",25,1.74872766007812,0.210084033613445,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"15","sexo2=0,tipores3=1  encerra2=3",25,1.38732394366197,0.166666666666667,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"16","sexo2=0,comdrogas=0  encerra2=3",26,1.13906597479615,0.136842105263158,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"17","raca3=1,bilateral=0  encerra2=3",20,1.19768973553552,0.143884892086331,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"18","raca3=0,bilateral=1  encerra2=3",20,1.14813016027198,0.137931034482759,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"19","raca3=1,mumigual=0  encerra2=3",33,1.27171361502347,0.152777777777778,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"20","mumigual=0,bilateral=1  encerra2=3",30,1.27407300948548,0.153061224489796,0.050761421319797,NA,NA,NA,NA,NA,NA,NA,NA
"21","escol4=1,mumigual=0  encerra2=3",39,1.50992466426466,0.181395348837209,0.065989847715736,NA,NA,NA,NA,NA,NA,NA,NA
"22","sexo2=1,mumigual=0  encerra2=3",32,1.21075544174136,0.145454545454545,0.0541455160744501,NA,NA,NA,NA,NA,NA,NA,NA
"23","mumigual=0,tipores3=1  encerra2=3",42,1.36564700704225,0.1640625,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"24","mumigual=0,ppl=0  encerra2=3",48,1.17514498757249,0.141176470588235,0.0812182741116751,NA,NA,NA,NA,NA,NA,NA,NA
"25","raca3=1,escol4=1  encerra2=3",41,1.36512676056338,0.164,0.0693739424703892,NA,NA,NA,NA,NA,NA,NA,NA
"26","bilateral=1,tipores3=1  encerra2=3",43,1.24714138489473,0.149825783972125,0.0727580372250423,NA,NA,NA,NA,NA,NA,NA,NA
"27","comdrogas=0,bilateral=1  encerra2=3",40,1.11730787409018,0.134228187919463,0.0676818950930626,NA,NA,NA,NA,NA,NA,NA,NA
"28","ppl=0,bilateral=1  encerra2=3",47,1.12745058245728,0.135446685878963,0.0795262267343486,NA,NA,NA,NA,NA,NA,NA,NA
"29","escol4=1,comtabagis=0  encerra2=3",41,1.30759268253197,0.157088122605364,0.0693739424703892,NA,NA,NA,NA,NA,NA,NA,NA
"30","escol4=1,tipores3=1  encerra2=3",53,1.42312585188551,0.170967741935484,0.089678510998308,NA,NA,NA,NA,NA,NA,NA,NA
"31","escol4=1,cavitacao=1  encerra2=3",49,1.36870214576047,0.164429530201342,0.0829103214890017,NA,NA,NA,NA,NA,NA,NA,NA
"32","escol4=1,comdrogas=0  encerra2=3",48,1.31430689399555,0.157894736842105,0.0812182741116751,NA,NA,NA,NA,NA,NA,NA,NA
"33","cavitacao=1,tipores3=1  encerra2=3",51,1.17922535211268,0.141666666666667,0.0862944162436548,NA,NA,NA,NA,NA,NA,NA,NA
"34","ppl=0,tipores3=1  encerra2=3",63,1.20001933799594,0.1441647597254,0.106598984771574,NA,NA,NA,NA,NA,NA,NA,NA
"35","comdrogas=1,tipores3=1  encerra2=1",21,1.98989898989899,0.272727272727273,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"36","comdrogas=1,cavitacao=1  encerra2=1",21,2.01608187134503,0.276315789473684,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"37","comdrogas=1,pdres5=1  encerra2=1",24,1.92429792429792,0.263736263736264,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"38","mumigual=0,alcool=1  encerra2=1",19,1.65035273368607,0.226190476190476,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"39","raca3=1,alcool=1  encerra2=1",22,1.67206790123457,0.229166666666667,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"40","sexo2=1,alcool=1  encerra2=1",24,1.47152194211018,0.201680672268908,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"41","alcool=1,tipores3=1  encerra2=1",26,1.54230653417645,0.211382113821138,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"42","alcool=1,cavitacao=1  encerra2=1",24,1.54965585054081,0.212389380530973,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"43","alcool=1,pdres5=1  encerra2=1",28,1.44890990281061,0.198581560283688,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"44","escol4=1,bilateral=0  encerra2=1",23,1.157343550447,0.158620689655172,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"45","bilateral=0,tipores3=1  encerra2=1",26,1.14279339580544,0.156626506024096,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"46","mumigual=0,bilateral=1  encerra2=1",33,1.22845804988662,0.168367346938776,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"47","mumigual=0,comtabagis=0  encerra2=1",44,1.20238590650576,0.164794007490637,0.0744500846023689,NA,NA,NA,NA,NA,NA,NA,NA
"48","mumigual=0,tipores3=1  encerra2=1",43,1.22554976851852,0.16796875,0.0727580372250423,NA,NA,NA,NA,NA,NA,NA,NA
"49","mumigual=0,hiv3=0  encerra2=1",46,1.21604938271605,0.166666666666667,0.077834179357022,NA,NA,NA,NA,NA,NA,NA,NA
"50","fxet3=1,mumigual=0  encerra2=1",53,1.19722508886596,0.164086687306502,0.089678510998308,NA,NA,NA,NA,NA,NA,NA,NA
"51","mumigual=0,pdres5=1  encerra2=1",56,1.1809034467994,0.161849710982659,0.0947546531302876,NA,NA,NA,NA,NA,NA,NA,NA
"52","raca3=1,bilateral=1  encerra2=1",35,1.18227023319616,0.162037037037037,0.0592216582064298,NA,NA,NA,NA,NA,NA,NA,NA
