"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","raca3=1,bilateral=0  encerra2=3",23,1.43810833685992,0.165467625899281,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"2","bilateral=0,tipores3=1  encerra2=3",21,1.15515636634401,0.132911392405063,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"3","raca3=1,mumigual=0  encerra2=3",30,1.19603345925526,0.137614678899083,0.050761421319797,NA,NA,NA,NA,NA,NA,NA,NA
"4","sexo2=1,mumigual=0  encerra2=3",29,1.18330571665286,0.136150234741784,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"5","mumigual=0,tipores3=1  encerra2=3",34,1.17261904761905,0.134920634920635,0.0575296108291032,NA,NA,NA,NA,NA,NA,NA,NA
"6","raca3=1,escol4=1  encerra2=3",38,1.34253945480631,0.154471544715447,0.0642978003384095,NA,NA,NA,NA,NA,NA,NA,NA
"7","raca3=1,comdrogas=0  encerra2=3",42,1.22083415305922,0.140468227424749,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"8","escol4=1,cavitacao=1  encerra2=3",43,1.27115846338535,0.146258503401361,0.0727580372250423,NA,NA,NA,NA,NA,NA,NA,NA
"9","ppl=0,tipores3=1  encerra2=3",55,1.10141637300081,0.126728110599078,0.0930626057529611,NA,NA,NA,NA,NA,NA,NA,NA
"10","comdiab=1,cavitacao=0  encerra2=0",20,1.29605263157895,0.833333333333333,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"11","alcool=1,comdrogas=1  encerra2=1",19,2.38711734693878,0.387755102040816,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"12","raca3=1,comdrogas=1  encerra2=1",19,2.29350490196078,0.372549019607843,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"13","comdiab=0,comdrogas=1  encerra2=1",34,2.22672872340426,0.361702127659574,0.0575296108291032,NA,NA,NA,NA,NA,NA,NA,NA
"14","comdrogas=1,pdres5=1  encerra2=1",35,2.24446614583333,0.364583333333333,0.0592216582064298,NA,NA,NA,NA,NA,NA,NA,NA
"15","raca3=1,comtabagis=1  encerra2=1",18,1.25923295454545,0.204545454545455,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"16","hiv3=0,bilateral=0  encerra2=1",33,1.11014344262295,0.180327868852459,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"17","mumigual=0,pdres5=1  encerra2=1",62,1.10955668604651,0.180232558139535,0.104906937394247,NA,NA,NA,NA,NA,NA,NA,NA
"18","sexo2=1,raca3=1  encerra2=1",42,1.13904185022026,0.185022026431718,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"19","raca3=1,cavitacao=1  encerra2=1",50,1.10723920863309,0.179856115107914,0.0846023688663283,NA,NA,NA,NA,NA,NA,NA,NA
"20","raca3=1,comdiab=0  encerra2=1",56,1.15301003344482,0.187290969899666,0.0947546531302876,NA,NA,NA,NA,NA,NA,NA,NA
"21","raca3=1,fxet3=1  encerra2=1",59,1.1530753968254,0.187301587301587,0.0998307952622673,NA,NA,NA,NA,NA,NA,NA,NA
"22","fxet3=1,pdres5=1  encerra2=1",95,1.10976043643264,0.180265654648956,0.160744500846024,NA,NA,NA,NA,NA,NA,NA,NA
"23","mumigual=1,cavitacao=0  encerra2=0",42,1.12622504537205,0.724137931034483,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"24","cavitacao=0,bilateral=1  encerra2=0",55,1.14052631578947,0.733333333333333,0.0930626057529611,NA,NA,NA,NA,NA,NA,NA,NA
"25","comtabagis=0,cavitacao=0  encerra2=0",78,1.11294060840174,0.715596330275229,0.131979695431472,NA,NA,NA,NA,NA,NA,NA,NA
"26","alcool=0,cavitacao=0  encerra2=0",81,1.12478853383459,0.723214285714286,0.137055837563452,NA,NA,NA,NA,NA,NA,NA,NA
