"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","ppl=0,cavitacao=0  encerra2=3",18,1.10169842584921,0.126760563380282,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"2","escol4=1,alcool=1  encerra2=3",18,1.27187948350072,0.146341463414634,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"3","alcool=1,ppl=0  encerra2=3",20,1.22410936205468,0.140845070422535,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"4","raca3=1,comtabagis=1  encerra2=3",18,1.90781922525108,0.219512195121951,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"5","comtabagis=1,bilateral=1  encerra2=3",19,1.65132352941176,0.19,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"6","escol4=1,comtabagis=1  encerra2=3",21,1.47189278937381,0.169354838709677,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"7","sexo2=1,comtabagis=1  encerra2=3",20,1.46070192782996,0.168067226890756,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"8","comtabagis=1,cavitacao=1  encerra2=3",23,1.65204180845892,0.190082644628099,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"9","comtabagis=1,tipores3=1  encerra2=3",22,1.64832657200811,0.189655172413793,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"10","hiv3=0,comtabagis=1  encerra2=3",21,1.4838593974175,0.170731707317073,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"11","comtabagis=1,ppl=0  encerra2=3",25,1.49847870182556,0.172413793103448,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"12","sexo2=0,raca3=1  encerra2=3",19,1.33171252371917,0.153225806451613,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"13","sexo2=0,bilateral=1  encerra2=3",18,1.37229102167183,0.157894736842105,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"14","sexo2=0,escol4=1  encerra2=3",20,1.56597774244833,0.18018018018018,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"15","sexo2=0,tipores3=1  encerra2=3",22,1.27470588235294,0.146666666666667,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"16","raca3=1,mumigual=1  encerra2=3",21,1.25872210953347,0.144827586206897,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"17","escol4=1,mumigual=1  encerra2=3",25,1.25595035702142,0.144508670520231,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"18","mumigual=0,bilateral=1  encerra2=3",28,1.24796380090498,0.143589743589744,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"19","mumigual=0,tipores3=1  encerra2=3",34,1.22107438016529,0.140495867768595,0.0575296108291032,NA,NA,NA,NA,NA,NA,NA,NA
"20","raca3=1,bilateral=1  encerra2=3",33,1.25244027742101,0.14410480349345,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"21","raca3=1,escol4=1  encerra2=3",39,1.34506302521008,0.154761904761905,0.065989847715736,NA,NA,NA,NA,NA,NA,NA,NA
"22","bilateral=1,tipores3=1  encerra2=3",41,1.24159663865546,0.142857142857143,0.0693739424703892,NA,NA,NA,NA,NA,NA,NA,NA
"23","ppl=0,bilateral=1  encerra2=3",49,1.19290657439446,0.137254901960784,0.0829103214890017,NA,NA,NA,NA,NA,NA,NA,NA
"24","escol4=1,cavitacao=1  encerra2=3",41,1.24159663865546,0.142857142857143,0.0693739424703892,NA,NA,NA,NA,NA,NA,NA,NA
"25","escol4=1,tipores3=1  encerra2=3",48,1.35888101168806,0.156351791530945,0.0812182741116751,NA,NA,NA,NA,NA,NA,NA,NA
"26","escol4=1,comdrogas=0  encerra2=3",43,1.24159663865546,0.142857142857143,0.0727580372250423,NA,NA,NA,NA,NA,NA,NA,NA
"27","alcool=0,tipores3=1  encerra2=3",43,1.12906522125467,0.129909365558912,0.0727580372250423,NA,NA,NA,NA,NA,NA,NA,NA
"28","ppl=0,tipores3=1  encerra2=3",58,1.14826477287954,0.132118451025057,0.0981387478849408,NA,NA,NA,NA,NA,NA,NA,NA
"29","alcool=1,comdrogas=1  encerra2=1",18,2.35771276595745,0.382978723404255,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"30","comdrogas=1,bilateral=1  encerra2=1",24,2.11071428571429,0.342857142857143,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"31","comdrogas=1,cavitacao=1  encerra2=1",26,2.16300675675676,0.351351351351351,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"32","comdiab=1,tipores3=0  encerra2=0",26,1.39071409177301,0.896551724137931,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"33","comdiab=1,cavitacao=0  encerra2=0",19,1.28141047586443,0.826086956521739,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
