"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","raca3=1,mumigual=0  encerra2=3",29,1.21175056561086,0.131221719457014,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"2","raca3=1,escol4=1  encerra2=3",34,1.20757211538462,0.130769230769231,0.0575296108291032,NA,NA,NA,NA,NA,NA,NA,NA
"3","mumigual=0,bilateral=1  encerra2=3",27,1.25923295454545,0.136363636363636,0.0456852791878173,NA,NA,NA,NA,NA,NA,NA,NA
"4","escol4=1,mumigual=0  encerra2=3",29,1.22281678082192,0.132420091324201,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"5","mumigual=0,tipores3=1  encerra2=3",36,1.32975,0.144,0.0609137055837563,NA,NA,NA,NA,NA,NA,NA,NA
"6","mumigual=0,ppl=0  encerra2=3",41,1.10381741982507,0.119533527696793,0.0693739424703892,NA,NA,NA,NA,NA,NA,NA,NA
"7","bilateral=1,tipores3=1  encerra2=3",39,1.30960227272727,0.141818181818182,0.065989847715736,NA,NA,NA,NA,NA,NA,NA,NA
"8","escol4=1,cavitacao=1  encerra2=3",39,1.2249681122449,0.13265306122449,0.065989847715736,NA,NA,NA,NA,NA,NA,NA,NA
"9","cavitacao=1,tipores3=1  encerra2=3",44,1.18458454810496,0.128279883381924,0.0744500846023689,NA,NA,NA,NA,NA,NA,NA,NA
"10","ppl=0,tipores3=1  encerra2=3",56,1.22251773049645,0.132387706855792,0.0947546531302876,NA,NA,NA,NA,NA,NA,NA,NA
"11","mumigual=1,comdiab=1  encerra2=0",21,1.14239690721649,0.75,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"12","raca3=0,comdiab=1  encerra2=0",26,1.20009372071228,0.787878787878788,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"13","sexo2=1,comdiab=1  encerra2=0",32,1.10777881911903,0.727272727272727,0.0541455160744501,NA,NA,NA,NA,NA,NA,NA,NA
