"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","escol4=1,mumigual=0  encerra2=3",30,1.27315812149935,0.14218009478673,0.050761421319797,NA,NA,NA,NA,NA,NA,NA,NA
"2","sexo2=1,mumigual=0  encerra2=3",28,1.19965202261853,0.133971291866029,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"3","mumigual=0,tipores3=1  encerra2=3",33,1.23125,0.1375,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"4","raca3=1,escol4=1  encerra2=3",36,1.21646655231561,0.135849056603774,0.0609137055837563,NA,NA,NA,NA,NA,NA,NA,NA
"5","raca3=1,comdrogas=0  encerra2=3",38,1.14569941842669,0.127946127946128,0.0642978003384095,NA,NA,NA,NA,NA,NA,NA,NA
"6","bilateral=1,tipores3=1  encerra2=3",40,1.23086535457669,0.13745704467354,0.0676818950930626,NA,NA,NA,NA,NA,NA,NA,NA
"7","cavitacao=1,bilateral=1  encerra2=3",42,1.24533413606261,0.139072847682119,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"8","escol4=1,comtabagis=0  encerra2=3",37,1.26941832114246,0.14176245210728,0.0626057529610829,NA,NA,NA,NA,NA,NA,NA,NA
"9","escol4=1,cavitacao=1  encerra2=3",45,1.31255552265324,0.146579804560261,0.0761421319796954,NA,NA,NA,NA,NA,NA,NA,NA
"10","cavitacao=1,tipores3=1  encerra2=3",44,1.13218390804598,0.126436781609195,0.0744500846023689,NA,NA,NA,NA,NA,NA,NA,NA
"11","comdrogas=0,tipores3=1  encerra2=3",44,1.10985915492958,0.123943661971831,0.0744500846023689,NA,NA,NA,NA,NA,NA,NA,NA
"12","ppl=0,tipores3=1  encerra2=3",53,1.11145411965084,0.124121779859485,0.089678510998308,NA,NA,NA,NA,NA,NA,NA,NA
"13","sexo2=0,hiv3=2  encerra2=0",21,1.20647419072616,0.777777777777778,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"14","raca3=0,hiv3=2  encerra2=0",25,1.21186023622047,0.78125,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"15","mumigual=0,hiv3=2  encerra2=0",26,1.15230596175478,0.742857142857143,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"16","hiv3=2,alcool=0  encerra2=0",40,1.17070271876393,0.754716981132076,0.0676818950930626,NA,NA,NA,NA,NA,NA,NA,NA
"17","hiv3=2,comdrogas=0  encerra2=0",47,1.15723034620672,0.746031746031746,0.0795262267343486,NA,NA,NA,NA,NA,NA,NA,NA
"18","fxet3=1,comdiab=1  encerra2=0",48,1.11129392408039,0.716417910447761,0.0812182741116751,NA,NA,NA,NA,NA,NA,NA,NA
"19","raca3=0,comdrogas=1  encerra2=1",20,2.23863636363636,0.363636363636364,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"20","alcool=0,comdrogas=1  encerra2=1",20,2.19866071428571,0.357142857142857,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"21","mumigual=0,tipores3=0  encerra2=1",19,1.25772849462366,0.204301075268817,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"22","bilateral=1,tipores3=0  encerra2=1",18,1.35137195121951,0.219512195121951,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"23","cavitacao=1,tipores3=0  encerra2=1",22,1.25405092592593,0.203703703703704,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"24","comdiab=0,tipores3=0  encerra2=1",23,1.23125,0.2,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"25","fxet3=1,tipores3=0  encerra2=1",24,1.1109022556391,0.180451127819549,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"26","raca3=1,comtabagis=1  encerra2=1",19,1.27139945652174,0.206521739130435,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"27","sexo2=1,comtabagis=1  encerra2=1",23,1.18986344537815,0.19327731092437,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"28","hiv3=0,comtabagis=1  encerra2=1",25,1.22147817460317,0.198412698412698,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"29","alcool=1,comtabagis=0  encerra2=1",18,1.58303571428571,0.257142857142857,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
