"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","hiv3=0,comtabagis=1  encerra2=3",18,1.52844827586207,0.15,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"2","mumigual=0,bilateral=1  encerra2=3",24,1.19293523969722,0.117073170731707,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"3","escol4=1,mumigual=0  encerra2=3",28,1.33948518698397,0.131455399061033,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"4","sexo2=1,mumigual=0  encerra2=3",24,1.13218390804598,0.111111111111111,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"5","mumigual=0,tipores3=1  encerra2=3",30,1.27370689655172,0.125,0.050761421319797,NA,NA,NA,NA,NA,NA,NA,NA
"6","raca3=1,escol4=1  encerra2=3",33,1.36137093396622,0.133603238866397,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"7","raca3=1,alcool=0  encerra2=3",31,1.23390355603448,0.12109375,0.0524534686971235,NA,NA,NA,NA,NA,NA,NA,NA
"8","raca3=1,cavitacao=1  encerra2=3",35,1.26020470330206,0.123674911660777,0.0592216582064298,NA,NA,NA,NA,NA,NA,NA,NA
"9","bilateral=1,tipores3=1  encerra2=3",33,1.17985480943739,0.115789473684211,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"10","cavitacao=1,bilateral=1  encerra2=3",33,1.13600885368127,0.111486486486486,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"11","hiv3=0,bilateral=1  encerra2=3",32,1.10907811400422,0.108843537414966,0.0541455160744501,NA,NA,NA,NA,NA,NA,NA,NA
"12","escol4=1,cavitacao=1  encerra2=3",41,1.39724368584938,0.137123745819398,0.0693739424703892,NA,NA,NA,NA,NA,NA,NA,NA
"13","alcool=0,tipores3=1  encerra2=3",39,1.24967469095641,0.122641509433962,0.065989847715736,NA,NA,NA,NA,NA,NA,NA,NA
"14","cavitacao=1,tipores3=1  encerra2=3",41,1.20050535077289,0.117816091954023,0.0693739424703892,NA,NA,NA,NA,NA,NA,NA,NA
"15","ppl=0,tipores3=1  encerra2=3",50,1.19596891694998,0.117370892018779,0.0846023688663283,NA,NA,NA,NA,NA,NA,NA,NA
"16","sexo2=1,comdiab=1  encerra2=0",28,1.13700700838258,0.736842105263158,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"17","comtabagis=1,comdrogas=1  encerra2=1",18,2.02628571428571,0.36,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"18","alcool=1,comdrogas=1  encerra2=1",18,1.94835164835165,0.346153846153846,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"19","raca3=1,comdrogas=1  encerra2=1",21,2.11071428571429,0.375,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"20","escol4=1,comdrogas=1  encerra2=1",29,1.94319727891156,0.345238095238095,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"21","comdrogas=1,pdres5=1  encerra2=1",37,1.94632843791722,0.345794392523364,0.0626057529610829,NA,NA,NA,NA,NA,NA,NA,NA
"22","escol4=1,cavitacao=0  encerra2=1",19,1.35370705244123,0.240506329113924,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"23","cavitacao=0,tipores3=1  encerra2=1",18,1.10124223602484,0.195652173913043,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"24","alcool=1,comtabagis=1  encerra2=1",22,1.43986710963455,0.255813953488372,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"25","raca3=1,comtabagis=1  encerra2=1",22,1.47414965986395,0.261904761904762,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"26","bilateral=1,tipores3=0  encerra2=1",18,1.22065404475043,0.216867469879518,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
