"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","sexo2=0,tipores3=1  encerra2=3",22,1.27470588235294,0.146666666666667,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"2","sexo2=0,comdrogas=0  encerra2=3",24,1.13982642237223,0.131147540983607,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"3","escol4=1,mumigual=1  encerra2=3",25,1.25595035702142,0.144508670520231,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"4","raca3=1,mumigual=0  encerra2=3",28,1.187087517934,0.136585365853659,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"5","mumigual=0,bilateral=1  encerra2=3",29,1.347829506134,0.155080213903743,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"6","sexo2=1,mumigual=0  encerra2=3",27,1.13363171355499,0.130434782608696,0.0456852791878173,NA,NA,NA,NA,NA,NA,NA,NA
"7","mumigual=0,tipores3=1  encerra2=3",31,1.12730740831898,0.129707112970711,0.0524534686971235,NA,NA,NA,NA,NA,NA,NA,NA
"8","raca3=1,bilateral=1  encerra2=3",34,1.34318181818182,0.154545454545455,0.0575296108291032,NA,NA,NA,NA,NA,NA,NA,NA
"9","raca3=1,escol4=1  encerra2=3",36,1.24654323880947,0.143426294820717,0.0609137055837563,NA,NA,NA,NA,NA,NA,NA,NA
"10","raca3=1,tipores3=1  encerra2=3",38,1.20096256684492,0.138181818181818,0.0642978003384095,NA,NA,NA,NA,NA,NA,NA,NA
"11","raca3=1,cavitacao=1  encerra2=3",37,1.14033166458073,0.131205673758865,0.0626057529610829,NA,NA,NA,NA,NA,NA,NA,NA
"12","raca3=1,comdrogas=0  encerra2=3",42,1.2249309119621,0.140939597315436,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"13","bilateral=1,tipores3=1  encerra2=3",42,1.28080495356037,0.147368421052632,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"14","cavitacao=1,bilateral=1  encerra2=3",44,1.27470588235294,0.146666666666667,0.0744500846023689,NA,NA,NA,NA,NA,NA,NA,NA
"15","comdrogas=0,bilateral=1  encerra2=3",48,1.4093799682035,0.162162162162162,0.0812182741116751,NA,NA,NA,NA,NA,NA,NA,NA
"16","ppl=0,bilateral=1  encerra2=3",52,1.27307373653687,0.146478873239437,0.0879864636209814,NA,NA,NA,NA,NA,NA,NA,NA
"17","escol4=1,tipores3=1  encerra2=3",42,1.23738783649053,0.142372881355932,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"18","escol4=1,cavitacao=1  encerra2=3",42,1.2501007252216,0.143835616438356,0.0710659898477157,NA,NA,NA,NA,NA,NA,NA,NA
"19","escol4=1,comdrogas=0  encerra2=3",45,1.32129372019078,0.152027027027027,0.0761421319796954,NA,NA,NA,NA,NA,NA,NA,NA
"20","comdrogas=0,tipores3=1  encerra2=3",49,1.16996606334842,0.134615384615385,0.0829103214890017,NA,NA,NA,NA,NA,NA,NA,NA
"21","raca3=0,hiv3=2  encerra2=0",25,1.14092664092664,0.714285714285714,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"22","comdiab=1,tipores3=0  encerra2=0",22,1.25501930501931,0.785714285714286,0.0372250423011844,NA,NA,NA,NA,NA,NA,NA,NA
"23","escol4=0,comdiab=1  encerra2=0",24,1.16167076167076,0.727272727272727,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"24","comdiab=1,bilateral=0  encerra2=0",28,1.27783783783784,0.8,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"25","mumigual=1,comdiab=1  encerra2=0",26,1.1536036036036,0.722222222222222,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"26","raca3=1,comdiab=1  encerra2=0",36,1.10582120582121,0.692307692307692,0.0609137055837563,NA,NA,NA,NA,NA,NA,NA,NA
"27","sexo2=1,comdiab=1  encerra2=0",31,1.10036036036036,0.688888888888889,0.0524534686971235,NA,NA,NA,NA,NA,NA,NA,NA
"28","alcool=0,comdiab=1  encerra2=0",60,1.14092664092664,0.714285714285714,0.101522842639594,NA,NA,NA,NA,NA,NA,NA,NA
"29","comdiab=1,comtabagis=0  encerra2=0",57,1.12402402402402,0.703703703703704,0.0964467005076142,NA,NA,NA,NA,NA,NA,NA,NA
"30","hiv3=0,comdiab=1  encerra2=0",52,1.12242512783053,0.702702702702703,0.0879864636209814,NA,NA,NA,NA,NA,NA,NA,NA
"31","comdiab=1,comdrogas=0  encerra2=0",63,1.11810810810811,0.7,0.106598984771574,NA,NA,NA,NA,NA,NA,NA,NA
"32","fxet3=1,comdiab=1  encerra2=0",49,1.18587223587224,0.742424242424242,0.0829103214890017,NA,NA,NA,NA,NA,NA,NA,NA
"33","escol4=1,comdrogas=1  encerra2=1",31,2.24522058823529,0.3875,0.0524534686971235,NA,NA,NA,NA,NA,NA,NA,NA
"34","alcool=0,comdrogas=1  encerra2=1",19,2.34230287859825,0.404255319148936,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"35","comtabagis=0,comdrogas=1  encerra2=1",26,2.5973630831643,0.448275862068966,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"36","comdrogas=1,cavitacao=1  encerra2=1",33,2.36056644880174,0.407407407407407,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"37","comdrogas=1,pdres5=1  encerra2=1",37,2.16547831253714,0.373737373737374,0.0626057529610829,NA,NA,NA,NA,NA,NA,NA,NA
"38","escol4=1,cavitacao=0  encerra2=1",18,1.24159663865546,0.214285714285714,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"39","cavitacao=0,tipores3=1  encerra2=1",20,1.1361014994233,0.196078431372549,0.0338409475465313,NA,NA,NA,NA,NA,NA,NA,NA
"40","mumigual=0,alcool=1  encerra2=1",21,1.58021390374332,0.272727272727273,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"41","raca3=1,alcool=1  encerra2=1",23,1.41770963704631,0.24468085106383,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"42","alcool=1,bilateral=1  encerra2=1",25,1.46316102198455,0.252525252525253,0.0423011844331641,NA,NA,NA,NA,NA,NA,NA,NA
"43","sexo2=1,alcool=1  encerra2=1",29,1.3886728245017,0.239669421487603,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"44","alcool=1,tipores3=1  encerra2=1",29,1.42397806580259,0.245762711864407,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"45","alcool=1,comtabagis=0  encerra2=1",18,1.68216318785579,0.290322580645161,0.0304568527918782,NA,NA,NA,NA,NA,NA,NA,NA
"46","alcool=1,cavitacao=1  encerra2=1",29,1.44852941176471,0.25,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"47","alcool=1,comdiab=0  encerra2=1",31,1.35050862450243,0.233082706766917,0.0524534686971235,NA,NA,NA,NA,NA,NA,NA,NA
"48","alcool=1,pdres5=1  encerra2=1",33,1.38554987212276,0.239130434782609,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"49","mumigual=0,comtabagis=1  encerra2=1",19,1.32636428065202,0.228915662650602,0.0321489001692047,NA,NA,NA,NA,NA,NA,NA,NA
"50","comtabagis=1,bilateral=1  encerra2=1",21,1.22905525846702,0.212121212121212,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"51","sexo2=1,comtabagis=1  encerra2=1",21,1.1266339869281,0.194444444444444,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"52","comtabagis=1,tipores3=1  encerra2=1",21,1.10614973262032,0.190909090909091,0.0355329949238579,NA,NA,NA,NA,NA,NA,NA,NA
"53","comtabagis=1,cavitacao=1  encerra2=1",24,1.19878296146045,0.206896551724138,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"54","hiv3=0,comtabagis=1  encerra2=1",23,1.13901458019105,0.196581196581197,0.038917089678511,NA,NA,NA,NA,NA,NA,NA,NA
"55","comdiab=0,comtabagis=1  encerra2=1",26,1.15882352941176,0.2,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"56","fxet3=1,comtabagis=1  encerra2=1",26,1.20517647058824,0.208,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"57","comtabagis=1,pdres5=1  encerra2=1",27,1.13363171355499,0.195652173913043,0.0456852791878173,NA,NA,NA,NA,NA,NA,NA,NA
"58","mumigual=0,bilateral=0  encerra2=1",29,1.12771417291749,0.194630872483221,0.0490693739424704,NA,NA,NA,NA,NA,NA,NA,NA
"59","escol4=1,bilateral=0  encerra2=1",33,1.36575630252101,0.235714285714286,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
"60","sexo2=1,bilateral=0  encerra2=1",28,1.19290657439446,0.205882352941176,0.0473773265651438,NA,NA,NA,NA,NA,NA,NA,NA
"61","bilateral=0,tipores3=1  encerra2=1",34,1.20858895705521,0.208588957055215,0.0575296108291032,NA,NA,NA,NA,NA,NA,NA,NA
"62","comtabagis=0,bilateral=0  encerra2=1",35,1.12040948976276,0.193370165745856,0.0592216582064298,NA,NA,NA,NA,NA,NA,NA,NA
"63","comdiab=0,bilateral=0  encerra2=1",38,1.16495487083722,0.201058201058201,0.0642978003384095,NA,NA,NA,NA,NA,NA,NA,NA
"64","fxet3=1,bilateral=0  encerra2=1",38,1.10641442506651,0.190954773869347,0.0642978003384095,NA,NA,NA,NA,NA,NA,NA,NA
"65","raca3=0,escol4=1  encerra2=1",26,1.20517647058824,0.208,0.0439932318104907,NA,NA,NA,NA,NA,NA,NA,NA
"66","mumigual=0,tipores3=1  encerra2=1",50,1.21215850356879,0.209205020920502,0.0846023688663283,NA,NA,NA,NA,NA,NA,NA,NA
"67","fxet3=1,mumigual=0  encerra2=1",60,1.15497361735392,0.199335548172757,0.101522842639594,NA,NA,NA,NA,NA,NA,NA,NA
"68","sexo2=1,raca3=1  encerra2=1",47,1.15391326021934,0.199152542372881,0.0795262267343486,NA,NA,NA,NA,NA,NA,NA,NA
"69","raca3=1,tipores3=1  encerra2=1",56,1.17989304812834,0.203636363636364,0.0947546531302876,NA,NA,NA,NA,NA,NA,NA,NA
"70","raca3=1,comdiab=0  encerra2=1",63,1.21272229822161,0.209302325581395,0.106598984771574,NA,NA,NA,NA,NA,NA,NA,NA
"71","raca3=1,fxet3=1  encerra2=1",63,1.15882352941176,0.2,0.106598984771574,NA,NA,NA,NA,NA,NA,NA,NA
"72","sexo2=1,escol4=1  encerra2=1",57,1.26538201487492,0.218390804597701,0.0964467005076142,NA,NA,NA,NA,NA,NA,NA,NA
"73","escol4=1,tipores3=1  encerra2=1",66,1.2963110667996,0.223728813559322,0.111675126903553,NA,NA,NA,NA,NA,NA,NA,NA
"74","escol4=1,comtabagis=0  encerra2=1",57,1.24159663865546,0.214285714285714,0.0964467005076142,NA,NA,NA,NA,NA,NA,NA,NA
"75","sexo2=1,tipores3=1  encerra2=1",62,1.20548756415318,0.208053691275168,0.104906937394247,NA,NA,NA,NA,NA,NA,NA,NA
"76","sexo2=1,cavitacao=1  encerra2=1",59,1.14715752072641,0.197986577181208,0.0998307952622673,NA,NA,NA,NA,NA,NA,NA,NA
"77","sexo2=1,comdiab=0  encerra2=1",71,1.1924126172208,0.205797101449275,0.120135363790186,NA,NA,NA,NA,NA,NA,NA,NA
"78","sexo2=1,fxet3=1  encerra2=1",73,1.24038295670174,0.214076246334311,0.123519458544839,NA,NA,NA,NA,NA,NA,NA,NA
"79","sexo2=1,pdres5=1  encerra2=1",74,1.1224206960271,0.193717277486911,0.125211505922166,NA,NA,NA,NA,NA,NA,NA,NA
"80","comdiab=0,tipores3=1  encerra2=1",76,1.14974658270619,0.198433420365535,0.128595600676819,NA,NA,NA,NA,NA,NA,NA,NA
"81","fxet3=1,tipores3=1  encerra2=1",80,1.17647058823529,0.203045685279188,0.135363790186125,NA,NA,NA,NA,NA,NA,NA,NA
"82","comdiab=0,cavitacao=1  encerra2=1",73,1.12193789982837,0.193633952254642,0.123519458544839,NA,NA,NA,NA,NA,NA,NA,NA
"83","fxet3=1,cavitacao=1  encerra2=1",79,1.11642754662841,0.192682926829268,0.133671742808799,NA,NA,NA,NA,NA,NA,NA,NA
"84","fxet3=1,comdiab=0  encerra2=1",91,1.14872484941689,0.198257080610022,0.153976311336717,NA,NA,NA,NA,NA,NA,NA,NA
"85","comdiab=0,pdres5=1  encerra2=1",93,1.10194875496211,0.190184049079755,0.157360406091371,NA,NA,NA,NA,NA,NA,NA,NA
"86","raca3=0,cavitacao=0  encerra2=0",50,1.19201290843082,0.746268656716418,0.0846023688663283,NA,NA,NA,NA,NA,NA,NA,NA
"87","alcool=1,bilateral=0  encerra2=0",32,1.18868636077938,0.744186046511628,0.0541455160744501,NA,NA,NA,NA,NA,NA,NA,NA
"88","sexo2=0,comtabagis=1  encerra2=0",24,1.1275039745628,0.705882352941177,0.0406091370558376,NA,NA,NA,NA,NA,NA,NA,NA
"89","comtabagis=1,bilateral=0  encerra2=0",30,1.11439346323067,0.697674418604651,0.050761421319797,NA,NA,NA,NA,NA,NA,NA,NA
"90","raca3=0,tipores3=0  encerra2=0",47,1.15496881496881,0.723076923076923,0.0795262267343486,NA,NA,NA,NA,NA,NA,NA,NA
"91","mumigual=1,tipores3=0  encerra2=0",33,1.14588719153937,0.717391304347826,0.0558375634517767,NA,NA,NA,NA,NA,NA,NA,NA
