"","ID","LHSandRHS","Desfechos","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y","count.x.14","lift.x.14","confidence.x.14","support.x.14","count.y.14","lift.y.14","confidence.y.14","support.y.14","count.x.13","lift.x.13","confidence.x.13","support.x.13","count.y.13","lift.y.13","confidence.y.13","support.y.13","count.x.12","lift.x.12","confidence.x.12","support.x.12","count.y.12","lift.y.12","confidence.y.12","support.y.12","count.x.11","lift.x.11","confidence.x.11","support.x.11","count.y.11","lift.y.11","confidence.y.11","support.y.11","count.x.10","lift.x.10","confidence.x.10","support.x.10","count.y.10","lift.y.10","confidence.y.10","support.y.10","count.x.9","lift.x.9","confidence.x.9","support.x.9","count.y.9","lift.y.9","confidence.y.9","support.y.9","count.x.8","lift.x.8","confidence.x.8","support.x.8","count.y.8","lift.y.8","confidence.y.8","support.y.8","count.x.7","lift.x.7","confidence.x.7","support.x.7","count.y.7","lift.y.7","confidence.y.7","support.y.7","count.x.6","lift.x.6","confidence.x.6","support.x.6","count.y.6","lift.y.6","confidence.y.6","support.y.6","count.x.5","lift.x.5","confidence.x.5","support.x.5","count.y.5","lift.y.5","confidence.y.5","support.y.5","count.x.4","lift.x.4","confidence.x.4","support.x.4","count.y.4","lift.y.4","confidence.y.4","support.y.4","count.x.3","lift.x.3","confidence.x.3","support.x.3","count.y.3","lift.y.3","confidence.y.3","support.y.3","count.x.2","lift.x.2","confidence.x.2","support.x.2","count.y.2","lift.y.2","confidence.y.2","support.y.2","count.x.1","lift.x.1","confidence.x.1","support.x.1","count.y.1","lift.y.1","confidence.y.1","support.y.1"
"2",2,"alcool=0,bilateral=1","encerra2=2",25,1.43725680933852,0.0972762645914397,0.0423011844331641,22,1.1109022556391,0.0827067669172932,0.0372250423011844,25,1.17654085045389,0.0915750915750916,0.0423011844331641,28,1.36760330578512,0.101818181818182,0.0473773265651438,25,1.43725680933852,0.0972762645914397,0.0423011844331641,22,1.1109022556391,0.0827067669172932,0.0372250423011844,25,1.17654085045389,0.0915750915750916,0.0423011844331641,28,1.36760330578512,0.101818181818182,0.0473773265651438,25,1.43725680933852,0.0972762645914397,0.0423011844331641,22,1.1109022556391,0.0827067669172932,0.0372250423011844,25,1.17654085045389,0.0915750915750916,0.0423011844331641,28,1.36760330578512,0.101818181818182,0.0473773265651438,25,1.43725680933852,0.0972762645914397,0.0423011844331641,22,1.1109022556391,0.0827067669172932,0.0372250423011844,25,1.17654085045389,0.0915750915750916,0.0423011844331641,28,1.36760330578512,0.101818181818182,0.0473773265651438,25,1.43725680933852,0.0972762645914397,0.0423011844331641,22,1.1109022556391,0.0827067669172932,0.0372250423011844,25,1.17654085045389,0.0915750915750916,0.0423011844331641,28,1.36760330578512,0.101818181818182,0.0473773265651438,25,1.43725680933852,0.0972762645914397,0.0423011844331641,22,1.1109022556391,0.0827067669172932,0.0372250423011844,25,1.17654085045389,0.0915750915750916,0.0423011844331641,28,1.36760330578512,0.101818181818182,0.0473773265651438,25,1.43725680933852,0.0972762645914397,0.0423011844331641,22,1.1109022556391,0.0827067669172932,0.0372250423011844,28,1.24421052631579,0.105263157894737,0.0473773265651438,21,1.13218390804598,0.0804597701149425,0.0355329949238579,28,1.36197530864198,0.103703703703704,0.0473773265651438,26,1.26469135802469,0.0962962962962963,0.0439932318104907
"3",3,"alcool=0,bilateral=1,tipores3=1","encerra2=2",22,1.64166666666667,0.111111111111111,0.0372250423011844,20,1.26715265866209,0.0943396226415094,0.0338409475465313,20,1.22360248447205,0.0952380952380952,0.0338409475465313,25,1.59144765187419,0.118483412322275,0.0423011844331641,22,1.64166666666667,0.111111111111111,0.0372250423011844,20,1.26715265866209,0.0943396226415094,0.0338409475465313,20,1.22360248447205,0.0952380952380952,0.0338409475465313,25,1.59144765187419,0.118483412322275,0.0423011844331641,22,1.64166666666667,0.111111111111111,0.0372250423011844,20,1.26715265866209,0.0943396226415094,0.0338409475465313,20,1.22360248447205,0.0952380952380952,0.0338409475465313,25,1.59144765187419,0.118483412322275,0.0423011844331641,22,1.64166666666667,0.111111111111111,0.0372250423011844,20,1.26715265866209,0.0943396226415094,0.0338409475465313,20,1.22360248447205,0.0952380952380952,0.0338409475465313,25,1.59144765187419,0.118483412322275,0.0423011844331641,22,1.64166666666667,0.111111111111111,0.0372250423011844,20,1.26715265866209,0.0943396226415094,0.0338409475465313,20,1.22360248447205,0.0952380952380952,0.0338409475465313,25,1.59144765187419,0.118483412322275,0.0423011844331641,22,1.64166666666667,0.111111111111111,0.0372250423011844,20,1.26715265866209,0.0943396226415094,0.0338409475465313,20,1.22360248447205,0.0952380952380952,0.0338409475465313,25,1.59144765187419,0.118483412322275,0.0423011844331641,22,1.64166666666667,0.111111111111111,0.0372250423011844,20,1.26715265866209,0.0943396226415094,0.0338409475465313,24,1.35085714285714,0.114285714285714,0.0406091370558376,18,1.27279253409907,0.0904522613065327,0.0304568527918782,22,1.3693522906793,0.104265402843602,0.0372250423011844,23,1.44529505582137,0.110047846889952,0.038917089678511
"53",53,"alcool=0,comdrogas=0,pdres5=1,bilateral=1","encerra2=2",22,1.46418918918919,0.0990990990990991,0.0372250423011844,19,1.10001959247649,0.0818965517241379,0.0321489001692047,23,1.25744680851064,0.0978723404255319,0.038917089678511,24,1.35446906035141,0.100840336134454,0.0406091370558376,22,1.46418918918919,0.0990990990990991,0.0372250423011844,19,1.10001959247649,0.0818965517241379,0.0321489001692047,23,1.25744680851064,0.0978723404255319,0.038917089678511,24,1.35446906035141,0.100840336134454,0.0406091370558376,22,1.46418918918919,0.0990990990990991,0.0372250423011844,19,1.10001959247649,0.0818965517241379,0.0321489001692047,23,1.25744680851064,0.0978723404255319,0.038917089678511,24,1.35446906035141,0.100840336134454,0.0406091370558376,22,1.46418918918919,0.0990990990990991,0.0372250423011844,19,1.10001959247649,0.0818965517241379,0.0321489001692047,23,1.25744680851064,0.0978723404255319,0.038917089678511,24,1.35446906035141,0.100840336134454,0.0406091370558376,22,1.46418918918919,0.0990990990990991,0.0372250423011844,19,1.10001959247649,0.0818965517241379,0.0321489001692047,23,1.25744680851064,0.0978723404255319,0.038917089678511,24,1.35446906035141,0.100840336134454,0.0406091370558376,22,1.46418918918919,0.0990990990990991,0.0372250423011844,19,1.10001959247649,0.0818965517241379,0.0321489001692047,23,1.25744680851064,0.0978723404255319,0.038917089678511,24,1.35446906035141,0.100840336134454,0.0406091370558376,22,1.46418918918919,0.0990990990990991,0.0372250423011844,19,1.10001959247649,0.0818965517241379,0.0321489001692047,26,1.30774468085106,0.11063829787234,0.0439932318104907,19,1.16242236024845,0.0826086956521739,0.0321489001692047,25,1.39716312056738,0.106382978723404,0.0423011844331641,22,1.22429378531073,0.0932203389830508,0.0372250423011844
"59",59,"alcool=0,comdrogas=0,ppl=0,bilateral=1","encerra2=2",22,1.47081447963801,0.0995475113122172,0.0372250423011844,19,1.10958498023715,0.0826086956521739,0.0321489001692047,23,1.26824034334764,0.0987124463519313,0.038917089678511,24,1.37176015473888,0.102127659574468,0.0406091370558376,22,1.47081447963801,0.0995475113122172,0.0372250423011844,19,1.10958498023715,0.0826086956521739,0.0321489001692047,23,1.26824034334764,0.0987124463519313,0.038917089678511,24,1.37176015473888,0.102127659574468,0.0406091370558376,22,1.47081447963801,0.0995475113122172,0.0372250423011844,19,1.10958498023715,0.0826086956521739,0.0321489001692047,23,1.26824034334764,0.0987124463519313,0.038917089678511,24,1.37176015473888,0.102127659574468,0.0406091370558376,22,1.47081447963801,0.0995475113122172,0.0372250423011844,19,1.10958498023715,0.0826086956521739,0.0321489001692047,23,1.26824034334764,0.0987124463519313,0.038917089678511,24,1.37176015473888,0.102127659574468,0.0406091370558376,22,1.47081447963801,0.0995475113122172,0.0372250423011844,19,1.10958498023715,0.0826086956521739,0.0321489001692047,23,1.26824034334764,0.0987124463519313,0.038917089678511,24,1.37176015473888,0.102127659574468,0.0406091370558376,22,1.47081447963801,0.0995475113122172,0.0372250423011844,19,1.10958498023715,0.0826086956521739,0.0321489001692047,23,1.26824034334764,0.0987124463519313,0.038917089678511,24,1.37176015473888,0.102127659574468,0.0406091370558376,22,1.47081447963801,0.0995475113122172,0.0372250423011844,19,1.10958498023715,0.0826086956521739,0.0321489001692047,26,1.31333333333333,0.111111111111111,0.0439932318104907,19,1.17261904761905,0.0833333333333333,0.0321489001692047,25,1.38537271448664,0.105485232067511,0.0423011844331641,22,1.24540229885057,0.0948275862068965,0.0372250423011844
"64",64,"alcool=0,comdrogas=0,ppl=0,pdres5=1,bilateral=1","encerra2=2",22,1.49792626728111,0.101382488479263,0.0372250423011844,19,1.11931818181818,0.0833333333333333,0.0321489001692047,23,1.29605263157895,0.100877192982456,0.038917089678511,24,1.38949843260188,0.103448275862069,0.0406091370558376,22,1.49792626728111,0.101382488479263,0.0372250423011844,19,1.11931818181818,0.0833333333333333,0.0321489001692047,23,1.29605263157895,0.100877192982456,0.038917089678511,24,1.38949843260188,0.103448275862069,0.0406091370558376,22,1.49792626728111,0.101382488479263,0.0372250423011844,19,1.11931818181818,0.0833333333333333,0.0321489001692047,23,1.29605263157895,0.100877192982456,0.038917089678511,24,1.38949843260188,0.103448275862069,0.0406091370558376,22,1.49792626728111,0.101382488479263,0.0372250423011844,19,1.11931818181818,0.0833333333333333,0.0321489001692047,23,1.29605263157895,0.100877192982456,0.038917089678511,24,1.38949843260188,0.103448275862069,0.0406091370558376,22,1.49792626728111,0.101382488479263,0.0372250423011844,19,1.11931818181818,0.0833333333333333,0.0321489001692047,23,1.29605263157895,0.100877192982456,0.038917089678511,24,1.38949843260188,0.103448275862069,0.0406091370558376,22,1.49792626728111,0.101382488479263,0.0372250423011844,19,1.11931818181818,0.0833333333333333,0.0321489001692047,23,1.29605263157895,0.100877192982456,0.038917089678511,24,1.38949843260188,0.103448275862069,0.0406091370558376,22,1.49792626728111,0.101382488479263,0.0372250423011844,19,1.11931818181818,0.0833333333333333,0.0321489001692047,26,1.33038961038961,0.112554112554113,0.0439932318104907,19,1.19355867346939,0.0848214285714286,0.0321489001692047,25,1.40915593705293,0.107296137339056,0.0423011844331641,22,1.26171761280932,0.0960698689956332,0.0372250423011844
"99",99,"alcool=0,pdres5=1,bilateral=1","encerra2=2",25,1.46577380952381,0.0992063492063492,0.0423011844331641,22,1.11931818181818,0.0833333333333333,0.0372250423011844,25,1.20297997068881,0.0936329588014981,0.0423011844331641,28,1.3826871657754,0.102941176470588,0.0473773265651438,25,1.46577380952381,0.0992063492063492,0.0423011844331641,22,1.11931818181818,0.0833333333333333,0.0372250423011844,25,1.20297997068881,0.0936329588014981,0.0423011844331641,28,1.3826871657754,0.102941176470588,0.0473773265651438,25,1.46577380952381,0.0992063492063492,0.0423011844331641,22,1.11931818181818,0.0833333333333333,0.0372250423011844,25,1.20297997068881,0.0936329588014981,0.0423011844331641,28,1.3826871657754,0.102941176470588,0.0473773265651438,25,1.46577380952381,0.0992063492063492,0.0423011844331641,22,1.11931818181818,0.0833333333333333,0.0372250423011844,25,1.20297997068881,0.0936329588014981,0.0423011844331641,28,1.3826871657754,0.102941176470588,0.0473773265651438,25,1.46577380952381,0.0992063492063492,0.0423011844331641,22,1.11931818181818,0.0833333333333333,0.0372250423011844,25,1.20297997068881,0.0936329588014981,0.0423011844331641,28,1.3826871657754,0.102941176470588,0.0473773265651438,25,1.46577380952381,0.0992063492063492,0.0423011844331641,22,1.11931818181818,0.0833333333333333,0.0372250423011844,25,1.20297997068881,0.0936329588014981,0.0423011844331641,28,1.3826871657754,0.102941176470588,0.0473773265651438,25,1.46577380952381,0.0992063492063492,0.0423011844331641,22,1.11931818181818,0.0833333333333333,0.0372250423011844,28,1.25840304182509,0.106463878326996,0.0473773265651438,21,1.154296875,0.08203125,0.0355329949238579,28,1.38245614035088,0.105263157894737,0.0473773265651438,26,1.28370927318296,0.0977443609022556,0.0439932318104907
"100",100,"alcool=0,pdres5=1,bilateral=1,tipores3=1","encerra2=2",22,1.67551546391753,0.11340206185567,0.0372250423011844,20,1.27315812149935,0.0947867298578199,0.0338409475465313,20,1.2473617560152,0.0970873786407767,0.0338409475465313,25,1.60667681600696,0.119617224880383,0.0423011844331641,22,1.67551546391753,0.11340206185567,0.0372250423011844,20,1.27315812149935,0.0947867298578199,0.0338409475465313,20,1.2473617560152,0.0970873786407767,0.0338409475465313,25,1.60667681600696,0.119617224880383,0.0423011844331641,22,1.67551546391753,0.11340206185567,0.0372250423011844,20,1.27315812149935,0.0947867298578199,0.0338409475465313,20,1.2473617560152,0.0970873786407767,0.0338409475465313,25,1.60667681600696,0.119617224880383,0.0423011844331641,22,1.67551546391753,0.11340206185567,0.0372250423011844,20,1.27315812149935,0.0947867298578199,0.0338409475465313,20,1.2473617560152,0.0970873786407767,0.0338409475465313,25,1.60667681600696,0.119617224880383,0.0423011844331641,22,1.67551546391753,0.11340206185567,0.0372250423011844,20,1.27315812149935,0.0947867298578199,0.0338409475465313,20,1.2473617560152,0.0970873786407767,0.0338409475465313,25,1.60667681600696,0.119617224880383,0.0423011844331641,22,1.67551546391753,0.11340206185567,0.0372250423011844,20,1.27315812149935,0.0947867298578199,0.0338409475465313,20,1.2473617560152,0.0970873786407767,0.0338409475465313,25,1.60667681600696,0.119617224880383,0.0423011844331641,22,1.67551546391753,0.11340206185567,0.0372250423011844,20,1.27315812149935,0.0947867298578199,0.0338409475465313,24,1.36384615384615,0.115384615384615,0.0406091370558376,18,1.2989010989011,0.0923076923076923,0.0304568527918782,22,1.38910256410256,0.105769230769231,0.0372250423011844,23,1.45925925925926,0.111111111111111,0.038917089678511
"104",104,"alcool=0,ppl=0,bilateral=1","encerra2=2",25,1.48343373493976,0.100401606425703,0.0423011844331641,22,1.14980544747082,0.0856031128404669,0.0372250423011844,25,1.22127624400727,0.0950570342205323,0.0423011844331641,28,1.41921097770154,0.105660377358491,0.0473773265651438,25,1.48343373493976,0.100401606425703,0.0423011844331641,22,1.14980544747082,0.0856031128404669,0.0372250423011844,25,1.22127624400727,0.0950570342205323,0.0423011844331641,28,1.41921097770154,0.105660377358491,0.0473773265651438,25,1.48343373493976,0.100401606425703,0.0423011844331641,22,1.14980544747082,0.0856031128404669,0.0372250423011844,25,1.22127624400727,0.0950570342205323,0.0423011844331641,28,1.41921097770154,0.105660377358491,0.0473773265651438,25,1.48343373493976,0.100401606425703,0.0423011844331641,22,1.14980544747082,0.0856031128404669,0.0372250423011844,25,1.22127624400727,0.0950570342205323,0.0423011844331641,28,1.41921097770154,0.105660377358491,0.0473773265651438,25,1.48343373493976,0.100401606425703,0.0423011844331641,22,1.14980544747082,0.0856031128404669,0.0372250423011844,25,1.22127624400727,0.0950570342205323,0.0423011844331641,28,1.41921097770154,0.105660377358491,0.0473773265651438,25,1.48343373493976,0.100401606425703,0.0423011844331641,22,1.14980544747082,0.0856031128404669,0.0372250423011844,25,1.22127624400727,0.0950570342205323,0.0423011844331641,28,1.41921097770154,0.105660377358491,0.0473773265651438,25,1.48343373493976,0.100401606425703,0.0423011844331641,22,1.14980544747082,0.0856031128404669,0.0372250423011844,28,1.28778210116732,0.108949416342412,0.0473773265651438,21,1.16798418972332,0.08300395256917,0.0355329949238579,28,1.38245614035088,0.105263157894737,0.0473773265651438,26,1.32351421188631,0.10077519379845,0.0439932318104907
"105",105,"alcool=0,ppl=0,bilateral=1,tipores3=1","encerra2=2",22,1.66692307692308,0.112820512820513,0.0372250423011844,20,1.30406001765225,0.0970873786407767,0.0338409475465313,20,1.25959079283887,0.0980392156862745,0.0338409475465313,25,1.63007502206531,0.121359223300971,0.0423011844331641,22,1.66692307692308,0.112820512820513,0.0372250423011844,20,1.30406001765225,0.0970873786407767,0.0338409475465313,20,1.25959079283887,0.0980392156862745,0.0338409475465313,25,1.63007502206531,0.121359223300971,0.0423011844331641,22,1.66692307692308,0.112820512820513,0.0372250423011844,20,1.30406001765225,0.0970873786407767,0.0338409475465313,20,1.25959079283887,0.0980392156862745,0.0338409475465313,25,1.63007502206531,0.121359223300971,0.0423011844331641,22,1.66692307692308,0.112820512820513,0.0372250423011844,20,1.30406001765225,0.0970873786407767,0.0338409475465313,20,1.25959079283887,0.0980392156862745,0.0338409475465313,25,1.63007502206531,0.121359223300971,0.0423011844331641,22,1.66692307692308,0.112820512820513,0.0372250423011844,20,1.30406001765225,0.0970873786407767,0.0338409475465313,20,1.25959079283887,0.0980392156862745,0.0338409475465313,25,1.63007502206531,0.121359223300971,0.0423011844331641,22,1.66692307692308,0.112820512820513,0.0372250423011844,20,1.30406001765225,0.0970873786407767,0.0338409475465313,20,1.25959079283887,0.0980392156862745,0.0338409475465313,25,1.63007502206531,0.121359223300971,0.0423011844331641,22,1.66692307692308,0.112820512820513,0.0372250423011844,20,1.30406001765225,0.0970873786407767,0.0338409475465313,24,1.38380487804878,0.117073170731707,0.0406091370558376,18,1.31236121391562,0.0932642487046632,0.0304568527918782,22,1.39581320450886,0.106280193236715,0.0372250423011844,23,1.5028192371476,0.114427860696517,0.038917089678511
"109",109,"alcool=0,ppl=0,pdres5=1,bilateral=1","encerra2=2",25,1.51383196721311,0.102459016393443,0.0423011844331641,22,1.15882352941176,0.0862745098039216,0.0372250423011844,25,1.24978852985958,0.0972762645914397,0.0423011844331641,28,1.43546148507981,0.106870229007634,0.0473773265651438,25,1.51383196721311,0.102459016393443,0.0423011844331641,22,1.15882352941176,0.0862745098039216,0.0372250423011844,25,1.24978852985958,0.0972762645914397,0.0423011844331641,28,1.43546148507981,0.106870229007634,0.0473773265651438,25,1.51383196721311,0.102459016393443,0.0423011844331641,22,1.15882352941176,0.0862745098039216,0.0372250423011844,25,1.24978852985958,0.0972762645914397,0.0423011844331641,28,1.43546148507981,0.106870229007634,0.0473773265651438,25,1.51383196721311,0.102459016393443,0.0423011844331641,22,1.15882352941176,0.0862745098039216,0.0372250423011844,25,1.24978852985958,0.0972762645914397,0.0423011844331641,28,1.43546148507981,0.106870229007634,0.0473773265651438,25,1.51383196721311,0.102459016393443,0.0423011844331641,22,1.15882352941176,0.0862745098039216,0.0372250423011844,25,1.24978852985958,0.0972762645914397,0.0423011844331641,28,1.43546148507981,0.106870229007634,0.0473773265651438,25,1.51383196721311,0.102459016393443,0.0423011844331641,22,1.15882352941176,0.0862745098039216,0.0372250423011844,25,1.24978852985958,0.0972762645914397,0.0423011844331641,28,1.43546148507981,0.106870229007634,0.0473773265651438,25,1.51383196721311,0.102459016393443,0.0423011844331641,22,1.15882352941176,0.0862745098039216,0.0372250423011844,28,1.30299212598425,0.110236220472441,0.0473773265651438,21,1.19153225806452,0.0846774193548387,0.0355329949238579,28,1.40356234096692,0.106870229007634,0.0473773265651438,26,1.34435695538058,0.102362204724409,0.0439932318104907
