"","ID","LHSandRHS","Desfechos","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y","count.x.14","lift.x.14","confidence.x.14","support.x.14","count.y.14","lift.y.14","confidence.y.14","support.y.14","count.x.13","lift.x.13","confidence.x.13","support.x.13","count.y.13","lift.y.13","confidence.y.13","support.y.13","count.x.12","lift.x.12","confidence.x.12","support.x.12","count.y.12","lift.y.12","confidence.y.12","support.y.12","count.x.11","lift.x.11","confidence.x.11","support.x.11","count.y.11","lift.y.11","confidence.y.11","support.y.11","count.x.10","lift.x.10","confidence.x.10","support.x.10","count.y.10","lift.y.10","confidence.y.10","support.y.10","count.x.9","lift.x.9","confidence.x.9","support.x.9","count.y.9","lift.y.9","confidence.y.9","support.y.9","count.x.8","lift.x.8","confidence.x.8","support.x.8","count.y.8","lift.y.8","confidence.y.8","support.y.8","count.x.7","lift.x.7","confidence.x.7","support.x.7","count.y.7","lift.y.7","confidence.y.7","support.y.7","count.x.6","lift.x.6","confidence.x.6","support.x.6","count.y.6","lift.y.6","confidence.y.6","support.y.6","count.x.5","lift.x.5","confidence.x.5","support.x.5","count.y.5","lift.y.5","confidence.y.5","support.y.5","count.x.4","lift.x.4","confidence.x.4","support.x.4","count.y.4","lift.y.4","confidence.y.4","support.y.4","count.x.3","lift.x.3","confidence.x.3","support.x.3","count.y.3","lift.y.3","confidence.y.3","support.y.3","count.x.2","lift.x.2","confidence.x.2","support.x.2","count.y.2","lift.y.2","confidence.y.2","support.y.2","count.x.1","lift.x.1","confidence.x.1","support.x.1","count.y.1","lift.y.1","confidence.y.1","support.y.1"
"270",270,"comdrogas=0,bilateral=1","encerra2=3",46,1.26241003018342,0.155932203389831,0.077834179357022,40,1.18247298919568,0.136054421768707,0.0676818950930626,43,1.18913480885312,0.142857142857143,0.0727580372250423,42,1.15655577299413,0.142857142857143,0.0710659898477157,46,1.26241003018342,0.155932203389831,0.077834179357022,40,1.18247298919568,0.136054421768707,0.0676818950930626,43,1.18913480885312,0.142857142857143,0.0727580372250423,42,1.15655577299413,0.142857142857143,0.0710659898477157,46,1.26241003018342,0.155932203389831,0.077834179357022,40,1.18247298919568,0.136054421768707,0.0676818950930626,43,1.18913480885312,0.142857142857143,0.0727580372250423,42,1.15655577299413,0.142857142857143,0.0710659898477157,46,1.26241003018342,0.155932203389831,0.077834179357022,40,1.18247298919568,0.136054421768707,0.0676818950930626,43,1.18913480885312,0.142857142857143,0.0727580372250423,42,1.15655577299413,0.142857142857143,0.0710659898477157,46,1.26241003018342,0.155932203389831,0.077834179357022,40,1.18247298919568,0.136054421768707,0.0676818950930626,43,1.18913480885312,0.142857142857143,0.0727580372250423,42,1.15655577299413,0.142857142857143,0.0710659898477157,46,1.26241003018342,0.155932203389831,0.077834179357022,40,1.18247298919568,0.136054421768707,0.0676818950930626,43,1.18913480885312,0.142857142857143,0.0727580372250423,42,1.15655577299413,0.142857142857143,0.0710659898477157,46,1.26241003018342,0.155932203389831,0.077834179357022,40,1.18247298919568,0.136054421768707,0.0676818950930626,34,1.13525423728814,0.113333333333333,0.0575296108291032,46,1.19236842105263,0.151315789473684,0.077834179357022,47,1.22268685623734,0.153094462540717,0.0795262267343486,43,1.21014285714286,0.143333333333333,0.0727580372250423
"272",272,"comdrogas=0,bilateral=1,tipores3=1","encerra2=3",38,1.37956876958044,0.170403587443946,0.0642978003384095,33,1.23093915677859,0.141630901287554,0.0558375634517767,37,1.31057836379982,0.157446808510638,0.0626057529610829,32,1.15655577299413,0.142857142857143,0.0541455160744501,38,1.37956876958044,0.170403587443946,0.0642978003384095,33,1.23093915677859,0.141630901287554,0.0558375634517767,37,1.31057836379982,0.157446808510638,0.0626057529610829,32,1.15655577299413,0.142857142857143,0.0541455160744501,38,1.37956876958044,0.170403587443946,0.0642978003384095,33,1.23093915677859,0.141630901287554,0.0558375634517767,37,1.31057836379982,0.157446808510638,0.0626057529610829,32,1.15655577299413,0.142857142857143,0.0541455160744501,38,1.37956876958044,0.170403587443946,0.0642978003384095,33,1.23093915677859,0.141630901287554,0.0558375634517767,37,1.31057836379982,0.157446808510638,0.0626057529610829,32,1.15655577299413,0.142857142857143,0.0541455160744501,38,1.37956876958044,0.170403587443946,0.0642978003384095,33,1.23093915677859,0.141630901287554,0.0558375634517767,37,1.31057836379982,0.157446808510638,0.0626057529610829,32,1.15655577299413,0.142857142857143,0.0541455160744501,38,1.37956876958044,0.170403587443946,0.0642978003384095,33,1.23093915677859,0.141630901287554,0.0558375634517767,37,1.31057836379982,0.157446808510638,0.0626057529610829,32,1.15655577299413,0.142857142857143,0.0541455160744501,38,1.37956876958044,0.170403587443946,0.0642978003384095,33,1.23093915677859,0.141630901287554,0.0558375634517767,29,1.23613415073927,0.123404255319149,0.0490693739424704,37,1.24598290598291,0.158119658119658,0.0626057529610829,38,1.2698179350899,0.158995815899582,0.0642978003384095,35,1.26824034334764,0.150214592274678,0.0592216582064298
"276",276,"comdrogas=0,cavitacao=1,bilateral=1","encerra2=3",37,1.30806962971825,0.161572052401747,0.0626057529610829,32,1.18347934918648,0.136170212765957,0.0541455160744501,33,1.13979311553971,0.136929460580913,0.0558375634517767,35,1.20577091227048,0.148936170212766,0.0592216582064298,37,1.30806962971825,0.161572052401747,0.0626057529610829,32,1.18347934918648,0.136170212765957,0.0541455160744501,33,1.13979311553971,0.136929460580913,0.0558375634517767,35,1.20577091227048,0.148936170212766,0.0592216582064298,37,1.30806962971825,0.161572052401747,0.0626057529610829,32,1.18347934918648,0.136170212765957,0.0541455160744501,33,1.13979311553971,0.136929460580913,0.0558375634517767,35,1.20577091227048,0.148936170212766,0.0592216582064298,37,1.30806962971825,0.161572052401747,0.0626057529610829,32,1.18347934918648,0.136170212765957,0.0541455160744501,33,1.13979311553971,0.136929460580913,0.0558375634517767,35,1.20577091227048,0.148936170212766,0.0592216582064298,37,1.30806962971825,0.161572052401747,0.0626057529610829,32,1.18347934918648,0.136170212765957,0.0541455160744501,33,1.13979311553971,0.136929460580913,0.0558375634517767,35,1.20577091227048,0.148936170212766,0.0592216582064298,37,1.30806962971825,0.161572052401747,0.0626057529610829,32,1.18347934918648,0.136170212765957,0.0541455160744501,33,1.13979311553971,0.136929460580913,0.0558375634517767,35,1.20577091227048,0.148936170212766,0.0592216582064298,37,1.30806962971825,0.161572052401747,0.0626057529610829,32,1.18347934918648,0.136170212765957,0.0541455160744501,28,1.13094587206124,0.112903225806452,0.0473773265651438,39,1.24421052631579,0.157894736842105,0.065989847715736,37,1.182,0.148,0.0626057529610829,34,1.20107591153616,0.142259414225941,0.0575296108291032
"278",278,"comdrogas=0,cavitacao=1,bilateral=1,tipores3=1","encerra2=3",30,1.37218481541676,0.169491525423729,0.050761421319797,26,1.20839886756842,0.13903743315508,0.0439932318104907,28,1.23317683881064,0.148148148148148,0.0473773265651438,26,1.16294558389465,0.143646408839779,0.0439932318104907,30,1.37218481541676,0.169491525423729,0.050761421319797,26,1.20839886756842,0.13903743315508,0.0439932318104907,28,1.23317683881064,0.148148148148148,0.0473773265651438,26,1.16294558389465,0.143646408839779,0.0439932318104907,30,1.37218481541676,0.169491525423729,0.050761421319797,26,1.20839886756842,0.13903743315508,0.0439932318104907,28,1.23317683881064,0.148148148148148,0.0473773265651438,26,1.16294558389465,0.143646408839779,0.0439932318104907,30,1.37218481541676,0.169491525423729,0.050761421319797,26,1.20839886756842,0.13903743315508,0.0439932318104907,28,1.23317683881064,0.148148148148148,0.0473773265651438,26,1.16294558389465,0.143646408839779,0.0439932318104907,30,1.37218481541676,0.169491525423729,0.050761421319797,26,1.20839886756842,0.13903743315508,0.0439932318104907,28,1.23317683881064,0.148148148148148,0.0473773265651438,26,1.16294558389465,0.143646408839779,0.0439932318104907,30,1.37218481541676,0.169491525423729,0.050761421319797,26,1.20839886756842,0.13903743315508,0.0439932318104907,28,1.23317683881064,0.148148148148148,0.0473773265651438,26,1.16294558389465,0.143646408839779,0.0439932318104907,30,1.37218481541676,0.169491525423729,0.050761421319797,26,1.20839886756842,0.13903743315508,0.0439932318104907,24,1.23285528031291,0.123076923076923,0.0406091370558376,31,1.29248677248677,0.164021164021164,0.0524534686971235,30,1.21621621621622,0.152284263959391,0.050761421319797,28,1.24421052631579,0.147368421052632,0.0473773265651438
"289",289,"comdrogas=0,ppl=0,bilateral=1","encerra2=3",46,1.28861923496232,0.15916955017301,0.077834179357022,39,1.17693014705882,0.135416666666667,0.065989847715736,42,1.19727956781787,0.143835616438356,0.0710659898477157,41,1.15655577299413,0.142857142857143,0.0693739424703892,46,1.28861923496232,0.15916955017301,0.077834179357022,39,1.17693014705882,0.135416666666667,0.065989847715736,42,1.19727956781787,0.143835616438356,0.0710659898477157,41,1.15655577299413,0.142857142857143,0.0693739424703892,46,1.28861923496232,0.15916955017301,0.077834179357022,39,1.17693014705882,0.135416666666667,0.065989847715736,42,1.19727956781787,0.143835616438356,0.0710659898477157,41,1.15655577299413,0.142857142857143,0.0693739424703892,46,1.28861923496232,0.15916955017301,0.077834179357022,39,1.17693014705882,0.135416666666667,0.065989847715736,42,1.19727956781787,0.143835616438356,0.0710659898477157,41,1.15655577299413,0.142857142857143,0.0693739424703892,46,1.28861923496232,0.15916955017301,0.077834179357022,39,1.17693014705882,0.135416666666667,0.065989847715736,42,1.19727956781787,0.143835616438356,0.0710659898477157,41,1.15655577299413,0.142857142857143,0.0693739424703892,46,1.28861923496232,0.15916955017301,0.077834179357022,39,1.17693014705882,0.135416666666667,0.065989847715736,42,1.19727956781787,0.143835616438356,0.0710659898477157,41,1.15655577299413,0.142857142857143,0.0693739424703892,46,1.28861923496232,0.15916955017301,0.077834179357022,39,1.17693014705882,0.135416666666667,0.065989847715736,34,1.15449583453031,0.115254237288136,0.0575296108291032,45,1.19797297297297,0.152027027027027,0.0761421319796954,46,1.20848150782361,0.151315789473684,0.077834179357022,42,1.21438356164384,0.143835616438356,0.0710659898477157
"291",291,"comdrogas=0,ppl=0,bilateral=1,tipores3=1","encerra2=3",38,1.39838107098381,0.172727272727273,0.0642978003384095,32,1.21448754174159,0.139737991266376,0.0541455160744501,36,1.31430689399555,0.157894736842105,0.0609137055837563,31,1.14078455790785,0.140909090909091,0.0524534686971235,38,1.39838107098381,0.172727272727273,0.0642978003384095,32,1.21448754174159,0.139737991266376,0.0541455160744501,36,1.31430689399555,0.157894736842105,0.0609137055837563,31,1.14078455790785,0.140909090909091,0.0524534686971235,38,1.39838107098381,0.172727272727273,0.0642978003384095,32,1.21448754174159,0.139737991266376,0.0541455160744501,36,1.31430689399555,0.157894736842105,0.0609137055837563,31,1.14078455790785,0.140909090909091,0.0524534686971235,38,1.39838107098381,0.172727272727273,0.0642978003384095,32,1.21448754174159,0.139737991266376,0.0541455160744501,36,1.31430689399555,0.157894736842105,0.0609137055837563,31,1.14078455790785,0.140909090909091,0.0524534686971235,38,1.39838107098381,0.172727272727273,0.0642978003384095,32,1.21448754174159,0.139737991266376,0.0541455160744501,36,1.31430689399555,0.157894736842105,0.0609137055837563,31,1.14078455790785,0.140909090909091,0.0524534686971235,38,1.39838107098381,0.172727272727273,0.0642978003384095,32,1.21448754174159,0.139737991266376,0.0541455160744501,36,1.31430689399555,0.157894736842105,0.0609137055837563,31,1.14078455790785,0.140909090909091,0.0524534686971235,38,1.39838107098381,0.172727272727273,0.0642978003384095,32,1.21448754174159,0.139737991266376,0.0541455160744501,29,1.24674474430785,0.124463519313305,0.0490693739424704,36,1.24421052631579,0.157894736842105,0.0609137055837563,37,1.2521186440678,0.156779661016949,0.0626057529610829,34,1.25902255639098,0.149122807017544,0.0575296108291032
"295",295,"comdrogas=0,ppl=0,cavitacao=1,bilateral=1","encerra2=3",37,1.32543338586495,0.163716814159292,0.0626057529610829,31,1.16634835752483,0.134199134199134,0.0524534686971235,32,1.13347317950255,0.136170212765957,0.0541455160744501,34,1.19160291763031,0.147186147186147,0.0575296108291032,37,1.32543338586495,0.163716814159292,0.0626057529610829,31,1.16634835752483,0.134199134199134,0.0524534686971235,32,1.13347317950255,0.136170212765957,0.0541455160744501,34,1.19160291763031,0.147186147186147,0.0575296108291032,37,1.32543338586495,0.163716814159292,0.0626057529610829,31,1.16634835752483,0.134199134199134,0.0524534686971235,32,1.13347317950255,0.136170212765957,0.0541455160744501,34,1.19160291763031,0.147186147186147,0.0575296108291032,37,1.32543338586495,0.163716814159292,0.0626057529610829,31,1.16634835752483,0.134199134199134,0.0524534686971235,32,1.13347317950255,0.136170212765957,0.0541455160744501,34,1.19160291763031,0.147186147186147,0.0575296108291032,37,1.32543338586495,0.163716814159292,0.0626057529610829,31,1.16634835752483,0.134199134199134,0.0524534686971235,32,1.13347317950255,0.136170212765957,0.0541455160744501,34,1.19160291763031,0.147186147186147,0.0575296108291032,37,1.32543338586495,0.163716814159292,0.0626057529610829,31,1.16634835752483,0.134199134199134,0.0524534686971235,32,1.13347317950255,0.136170212765957,0.0541455160744501,34,1.19160291763031,0.147186147186147,0.0575296108291032,37,1.32543338586495,0.163716814159292,0.0626057529610829,31,1.16634835752483,0.134199134199134,0.0524534686971235,28,1.14479418886199,0.114285714285714,0.0473773265651438,38,1.24248962655602,0.157676348547718,0.0642978003384095,36,1.15467274503419,0.144578313253012,0.0609137055837563,33,1.19065934065934,0.141025641025641,0.0558375634517767
"297",297,"comdrogas=0,ppl=0,cavitacao=1,bilateral=1,tipores3=1","encerra2=3",30,1.38786692759295,0.171428571428571,0.050761421319797,25,1.18086636828644,0.135869565217391,0.0423011844331641,27,1.22144825474587,0.146739130434783,0.0456852791878173,25,1.13706325996614,0.140449438202247,0.0423011844331641,30,1.38786692759295,0.171428571428571,0.050761421319797,25,1.18086636828644,0.135869565217391,0.0423011844331641,27,1.22144825474587,0.146739130434783,0.0456852791878173,25,1.13706325996614,0.140449438202247,0.0423011844331641,30,1.38786692759295,0.171428571428571,0.050761421319797,25,1.18086636828644,0.135869565217391,0.0423011844331641,27,1.22144825474587,0.146739130434783,0.0456852791878173,25,1.13706325996614,0.140449438202247,0.0423011844331641,30,1.38786692759295,0.171428571428571,0.050761421319797,25,1.18086636828644,0.135869565217391,0.0423011844331641,27,1.22144825474587,0.146739130434783,0.0456852791878173,25,1.13706325996614,0.140449438202247,0.0423011844331641,30,1.38786692759295,0.171428571428571,0.050761421319797,25,1.18086636828644,0.135869565217391,0.0423011844331641,27,1.22144825474587,0.146739130434783,0.0456852791878173,25,1.13706325996614,0.140449438202247,0.0423011844331641,30,1.38786692759295,0.171428571428571,0.050761421319797,25,1.18086636828644,0.135869565217391,0.0423011844331641,27,1.22144825474587,0.146739130434783,0.0456852791878173,25,1.13706325996614,0.140449438202247,0.0423011844331641,30,1.38786692759295,0.171428571428571,0.050761421319797,25,1.18086636828644,0.135869565217391,0.0423011844331641,24,1.24563098269957,0.124352331606218,0.0406091370558376,30,1.28478260869565,0.16304347826087,0.050761421319797,29,1.18167402095974,0.147959183673469,0.0490693739424704,27,1.22557603686636,0.145161290322581,0.0456852791878173
"337",337,"comtabagis=0,comdrogas=0,cavitacao=1,bilateral=1,tipores3=1","encerra2=3",25,1.56897100987576,0.193798449612403,0.0423011844331641,19,1.14675245098039,0.131944444444444,0.0321489001692047,21,1.20553666828558,0.144827586206897,0.0355329949238579,18,1.10398505603985,0.136363636363636,0.0304568527918782,25,1.56897100987576,0.193798449612403,0.0423011844331641,19,1.14675245098039,0.131944444444444,0.0321489001692047,21,1.20553666828558,0.144827586206897,0.0355329949238579,18,1.10398505603985,0.136363636363636,0.0304568527918782,25,1.56897100987576,0.193798449612403,0.0423011844331641,19,1.14675245098039,0.131944444444444,0.0321489001692047,21,1.20553666828558,0.144827586206897,0.0355329949238579,18,1.10398505603985,0.136363636363636,0.0304568527918782,25,1.56897100987576,0.193798449612403,0.0423011844331641,19,1.14675245098039,0.131944444444444,0.0321489001692047,21,1.20553666828558,0.144827586206897,0.0355329949238579,18,1.10398505603985,0.136363636363636,0.0304568527918782,25,1.56897100987576,0.193798449612403,0.0423011844331641,19,1.14675245098039,0.131944444444444,0.0321489001692047,21,1.20553666828558,0.144827586206897,0.0355329949238579,18,1.10398505603985,0.136363636363636,0.0304568527918782,25,1.56897100987576,0.193798449612403,0.0423011844331641,19,1.14675245098039,0.131944444444444,0.0321489001692047,21,1.20553666828558,0.144827586206897,0.0355329949238579,18,1.10398505603985,0.136363636363636,0.0304568527918782,25,1.56897100987576,0.193798449612403,0.0423011844331641,19,1.14675245098039,0.131944444444444,0.0321489001692047,19,1.26881355932203,0.126666666666667,0.0321489001692047,25,1.38732394366197,0.176056338028169,0.0423011844331641,24,1.22869022869023,0.153846153846154,0.0406091370558376,20,1.17261904761905,0.138888888888889,0.0338409475465313
"2138",2138,"escol4=1,alcool=0,cavitacao=1,tipores3=1","encerra2=3",29,1.53451517593339,0.189542483660131,0.0490693739424704,26,1.41231617647059,0.1625,0.0439932318104907,28,1.4476423759951,0.173913043478261,0.0473773265651438,27,1.31680145238488,0.162650602409639,0.0456852791878173,29,1.53451517593339,0.189542483660131,0.0490693739424704,26,1.41231617647059,0.1625,0.0439932318104907,28,1.4476423759951,0.173913043478261,0.0473773265651438,27,1.31680145238488,0.162650602409639,0.0456852791878173,29,1.53451517593339,0.189542483660131,0.0490693739424704,26,1.41231617647059,0.1625,0.0439932318104907,28,1.4476423759951,0.173913043478261,0.0473773265651438,27,1.31680145238488,0.162650602409639,0.0456852791878173,29,1.53451517593339,0.189542483660131,0.0490693739424704,26,1.41231617647059,0.1625,0.0439932318104907,28,1.4476423759951,0.173913043478261,0.0473773265651438,27,1.31680145238488,0.162650602409639,0.0456852791878173,29,1.53451517593339,0.189542483660131,0.0490693739424704,26,1.41231617647059,0.1625,0.0439932318104907,28,1.4476423759951,0.173913043478261,0.0473773265651438,27,1.31680145238488,0.162650602409639,0.0456852791878173,29,1.53451517593339,0.189542483660131,0.0490693739424704,26,1.41231617647059,0.1625,0.0439932318104907,28,1.4476423759951,0.173913043478261,0.0473773265651438,27,1.31680145238488,0.162650602409639,0.0456852791878173,29,1.53451517593339,0.189542483660131,0.0490693739424704,26,1.41231617647059,0.1625,0.0439932318104907,19,1.26041082051858,0.125827814569536,0.0321489001692047,27,1.4184,0.18,0.0456852791878173,29,1.50394875394875,0.188311688311688,0.0490693739424704,21,1.12215189873418,0.132911392405063,0.0355329949238579
