"","ID","alcool.0","alcool.1","bilateral.0","bilateral.1","cavitacao.0","cavitacao.1","comdiab.0","comdiab.1","comdrogas.0","comtabagis.0","escol4.0","escol4.1","fxet3.1","hiv3.0","mumigual.0","mumigual.1","pdres5.1","ppl.0","raca3.0","raca3.1","sexo2.0","sexo2.1","tipores3.0","tipores3.1","Desfechos","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"52",52,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"encerra2=3",14,1.53046594982079,0.155555555555556,0.0459016393442623,15,1.47771317829457,0.174418604651163,0.0491803278688525,14,1.13202545068929,0.152173913043478,0.0459016393442623
"53",53,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"encerra2=3",11,1.16371834894207,0.118279569892473,0.0360655737704918,17,1.60030864197531,0.188888888888889,0.0557377049180328,20,1.5997901914503,0.21505376344086,0.0655737704918033
"54",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",13,1.50474383301708,0.152941176470588,0.0426229508196721,18,1.93037974683544,0.227848101265823,0.059016393442623,17,1.73237554293351,0.232876712328767,0.0557377049180328
"55",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"encerra2=3",13,1.45344574780059,0.147727272727273,0.0426229508196721,18,1.83734939759036,0.216867469879518,0.059016393442623,17,1.64238200823567,0.220779220779221,0.0557377049180328
"56",56,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"encerra2=3",17,1.41744122471296,0.144067796610169,0.0557377049180328,18,1.27083333333333,0.15,0.059016393442623,19,1.15853658536585,0.155737704918033,0.0622950819672131
"57",57,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,"encerra2=3",13,1.31858995676754,0.134020618556701,0.0426229508196721,15,1.39652014652015,0.164835164835165,0.0491803278688525,16,1.26621691748832,0.170212765957447,0.0524590163934426
"58",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"encerra2=3",23,1.25716845878136,0.127777777777778,0.0754098360655738,29,1.35742786985881,0.160220994475138,0.0950819672131148,28,1.13202545068929,0.152173913043478,0.0918032786885246
"59",59,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"encerra2=3",18,1.5136476426799,0.153846153846154,0.059016393442623,19,1.42453294001967,0.168141592920354,0.0622950819672131,22,1.3305572080111,0.178861788617886,0.0721311475409836
"60",60,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",14,1.43481182795699,0.145833333333333,0.0459016393442623,16,1.5581098339719,0.183908045977011,0.0524590163934426,19,1.48780487804878,0.2,0.0622950819672131
"61",61,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"encerra2=3",14,1.42001995344197,0.144329896907216,0.0459016393442623,17,1.50028935185185,0.177083333333333,0.0557377049180328,20,1.43058161350844,0.192307692307692,0.0655737704918033
"62",62,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",14,1.24091833769253,0.126126126126126,0.0459016393442623,21,1.61742424242424,0.190909090909091,0.0688524590163934,22,1.43560119811724,0.192982456140351,0.0721311475409836
"63",63,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"encerra2=3",17,1.45441795231417,0.147826086956522,0.0557377049180328,18,1.36160714285714,0.160714285714286,0.059016393442623,19,1.17784552845528,0.158333333333333,0.0622950819672131
"64",64,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,"encerra2=3",13,1.34634974533107,0.136842105263158,0.0426229508196721,15,1.47771317829457,0.174418604651163,0.0491803278688525,16,1.29374337221633,0.173913043478261,0.0524590163934426
"65",65,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"encerra2=3",13,1.34634974533107,0.136842105263158,0.0426229508196721,16,1.42690058479532,0.168421052631579,0.0524590163934426,17,1.25211301617967,0.168316831683168,0.0557377049180328
"66",66,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,"encerra2=3",13,1.17342408996745,0.119266055045872,0.0426229508196721,20,1.56893004115226,0.185185185185185,0.0655737704918033,19,1.27334651724896,0.171171171171171,0.0622950819672131
"67",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,"encerra2=3",17,1.15350389321468,0.117241379310345,0.0557377049180328,25,1.52378097521982,0.179856115107914,0.0819672131147541,21,1.14867288378766,0.154411764705882,0.0688524590163934
"68",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",18,1.20473996050033,0.122448979591837,0.059016393442623,26,1.56225374310481,0.184397163120567,0.0852459016393443,24,1.28443586594139,0.172661870503597,0.0786885245901639
"824",824,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",11,1.50313620071685,0.152777777777778,0.0360655737704918,14,1.52065527065527,0.179487179487179,0.0459016393442623,13,1.20884146341463,0.1625,0.0426229508196721
