"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","hiv3=0,comdrogas=0 ",33,1.06127224247701,0.0843989769820972,0.0558375634517767,"encerra2=2","hiv3=0,comdrogas=0  encerra2=2"
"111","hiv3=0,comdiab=0 ",35,1.10026595744681,0.0875,0.0592216582064298,"encerra2=2","hiv3=0,comdiab=0  encerra2=2"
"112","fxet3=1,hiv3=0 ",36,1.07270343853988,0.0853080568720379,0.0609137055837563,"encerra2=2","fxet3=1,hiv3=0  encerra2=2"
"113","hiv3=0,ppl=0 ",39,1.08018558440341,0.0859030837004405,0.065989847715736,"encerra2=2","hiv3=0,ppl=0  encerra2=2"
"114","comdiab=0,comdrogas=0 ",34,1.05563435776202,0.0839506172839506,0.0575296108291032,"encerra2=2","comdiab=0,comdrogas=0  encerra2=2"
"115","fxet3=1,comdrogas=0 ",37,1.08959091135582,0.0866510538641686,0.0626057529610829,"encerra2=2","fxet3=1,comdrogas=0  encerra2=2"
"116","comdrogas=0,ppl=0 ",40,1.06113654726636,0.0843881856540084,0.0676818950930626,"encerra2=2","comdrogas=0,ppl=0  encerra2=2"
"117","comdiab=0,ppl=0 ",41,1.06299627111209,0.0845360824742268,0.0693739424703892,"encerra2=2","comdiab=0,ppl=0  encerra2=2"
"118","fxet3=1,ppl=0 ",44,1.08912715697772,0.0866141732283465,0.0744500846023689,"encerra2=2","fxet3=1,ppl=0  encerra2=2"
"119","fxet3=2,comdiab=1 ",18,1.13472,0.72,0.0304568527918782,"encerra2=0","fxet3=2,comdiab=1  encerra2=0"
"120","fxet3=2,mumigual=1 ",21,1.14124137931034,0.724137931034483,0.0355329949238579,"encerra2=0","fxet3=2,mumigual=1  encerra2=0"
"121","raca3=1,fxet3=2 ",25,1.12571428571429,0.714285714285714,0.0423011844331641,"encerra2=0","raca3=1,fxet3=2  encerra2=0"
"122","fxet3=2,escol4=1 ",36,1.11247058823529,0.705882352941177,0.0609137055837563,"encerra2=0","fxet3=2,escol4=1  encerra2=0"
"123","fxet3=2,comtabagis=0 ",32,1.09634782608696,0.695652173913043,0.0541455160744501,"encerra2=0","fxet3=2,comtabagis=0  encerra2=0"
"124","fxet3=2,alcool=0 ",33,1.0835,0.6875,0.0558375634517767,"encerra2=0","fxet3=2,alcool=0  encerra2=0"
"125","fxet3=2,cavitacao=1 ",27,1.09107692307692,0.692307692307692,0.0456852791878173,"encerra2=0","fxet3=2,cavitacao=1  encerra2=0"
"126","escol4=1,alcool=1 ",19,1.34963942307692,0.1484375,0.0321489001692047,"encerra2=3","escol4=1,alcool=1  encerra2=3"
"127","escol4=1,comtabagis=1 ",18,1.30929230769231,0.144,0.0304568527918782,"encerra2=3","escol4=1,comtabagis=1  encerra2=3"
"128","comtabagis=1,cavitacao=1 ",18,1.2989010989011,0.142857142857143,0.0304568527918782,"encerra2=3","comtabagis=1,cavitacao=1  encerra2=3"
