"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","comdiab=0,comdrogas=0 ",40,1.06515274398486,0.097323600973236,0.0676818950930626,"encerra2=2","comdiab=0,comdrogas=0  encerra2=2"
"111","fxet3=1,comdrogas=0 ",42,1.07902973395931,0.0985915492957746,0.0710659898477157,"encerra2=2","fxet3=1,comdrogas=0  encerra2=2"
"112","comdrogas=0,ppl=0 ",47,1.07612738261274,0.098326359832636,0.0795262267343486,"encerra2=2","comdrogas=0,ppl=0  encerra2=2"
"113","fxet3=1,comdiab=0 ",44,1.02458628841608,0.0936170212765957,0.0744500846023689,"encerra2=2","fxet3=1,comdiab=0  encerra2=2"
"114","fxet3=1,ppl=0 ",49,1.05359091901332,0.0962671905697446,0.0829103214890017,"encerra2=2","fxet3=1,ppl=0  encerra2=2"
"115","fxet3=2,mumigual=1 ",20,1.03684210526316,0.666666666666667,0.0338409475465313,"encerra2=0","fxet3=2,mumigual=1  encerra2=0"
"116","raca3=1,fxet3=2 ",24,1.09783281733746,0.705882352941177,0.0406091370558376,"encerra2=0","raca3=1,fxet3=2  encerra2=0"
"117","fxet3=2,escol4=1 ",32,1.08192219679634,0.695652173913043,0.0541455160744501,"encerra2=0","fxet3=2,escol4=1  encerra2=0"
"118","sexo2=1,fxet3=2 ",30,1.01430205949657,0.652173913043478,0.050761421319797,"encerra2=0","sexo2=1,fxet3=2  encerra2=0"
"119","fxet3=2,alcool=0 ",32,1.03684210526316,0.666666666666667,0.0541455160744501,"encerra2=0","fxet3=2,alcool=0  encerra2=0"
"120","fxet3=2,comtabagis=0 ",33,1.06924342105263,0.6875,0.0558375634517767,"encerra2=0","fxet3=2,comtabagis=0  encerra2=0"
"121","fxet3=2,cavitacao=1 ",25,1.1109022556391,0.714285714285714,0.0423011844331641,"encerra2=0","fxet3=2,cavitacao=1  encerra2=0"
"122","comdiab=0,cavitacao=0 ",18,1.35137195121951,0.146341463414634,0.0304568527918782,"encerra2=3","comdiab=0,cavitacao=0  encerra2=3"
"123","ppl=0,cavitacao=0 ",19,1.27139945652174,0.13768115942029,0.0321489001692047,"encerra2=3","ppl=0,cavitacao=0  encerra2=3"
"124","pdres5=1,cavitacao=0 ",19,1.26225269784173,0.136690647482014,0.0321489001692047,"encerra2=3","pdres5=1,cavitacao=0  encerra2=3"
"125","comtabagis=1,bilateral=1 ",18,1.69610969387755,0.183673469387755,0.0304568527918782,"encerra2=3","comtabagis=1,bilateral=1  encerra2=3"
"126","escol4=1,comtabagis=1 ",19,1.55268252212389,0.168141592920354,0.0321489001692047,"encerra2=3","escol4=1,comtabagis=1  encerra2=3"
"127","comtabagis=1,tipores3=1 ",18,1.45805921052632,0.157894736842105,0.0304568527918782,"encerra2=3","comtabagis=1,tipores3=1  encerra2=3"
"128","hiv3=0,comtabagis=1 ",18,1.43292025862069,0.155172413793103,0.0304568527918782,"encerra2=3","hiv3=0,comtabagis=1  encerra2=3"
"129","comdiab=0,comtabagis=1 ",20,1.36805555555556,0.148148148148148,0.0338409475465313,"encerra2=3","comdiab=0,comtabagis=1  encerra2=3"
"130","comtabagis=1,ppl=0 ",21,1.38515625,0.15,0.0355329949238579,"encerra2=3","comtabagis=1,ppl=0  encerra2=3"
"131","alcool=1,bilateral=1 ",19,1.80879510309278,0.195876288659794,0.0321489001692047,"encerra2=3","alcool=1,bilateral=1  encerra2=3"
"132","escol4=1,alcool=1 ",18,1.39679621848739,0.151260504201681,0.0304568527918782,"encerra2=3","escol4=1,alcool=1  encerra2=3"
"133","sexo2=0,raca3=1 ",19,1.48689088983051,0.161016949152542,0.0321489001692047,"encerra2=3","sexo2=0,raca3=1  encerra2=3"
"134","sexo2=0,bilateral=1 ",19,1.49959935897436,0.162393162393162,0.0321489001692047,"encerra2=3","sexo2=0,bilateral=1  encerra2=3"
"135","sexo2=0,escol4=1 ",21,1.7314453125,0.1875,0.0355329949238579,"encerra2=3","sexo2=0,escol4=1  encerra2=3"
"136","sexo2=0,tipores3=1 ",24,1.56073943661972,0.169014084507042,0.0406091370558376,"encerra2=3","sexo2=0,tipores3=1  encerra2=3"
"137","sexo2=0,comdrogas=0 ",24,1.23125,0.133333333333333,0.0406091370558376,"encerra2=3","sexo2=0,comdrogas=0  encerra2=3"
"138","sexo2=0,pdres5=1 ",26,1.23125,0.133333333333333,0.0439932318104907,"encerra2=3","sexo2=0,pdres5=1  encerra2=3"
"139","raca3=1,mumigual=0 ",28,1.19704861111111,0.12962962962963,0.0473773265651438,"encerra2=3","raca3=1,mumigual=0  encerra2=3"
"140","mumigual=0,bilateral=1 ",25,1.25467051630435,0.135869565217391,0.0423011844331641,"encerra2=3","mumigual=0,bilateral=1  encerra2=3"
"141","escol4=1,mumigual=0 ",28,1.26746323529412,0.137254901960784,0.0473773265651438,"encerra2=3","escol4=1,mumigual=0  encerra2=3"
"142","mumigual=0,tipores3=1 ",34,1.26600302419355,0.137096774193548,0.0575296108291032,"encerra2=3","mumigual=0,tipores3=1  encerra2=3"
"143","mumigual=0,comdiab=0 ",34,1.07893041237113,0.116838487972509,0.0575296108291032,"encerra2=3","mumigual=0,comdiab=0  encerra2=3"
"144","mumigual=0,ppl=0 ",39,1.0847609186747,0.117469879518072,0.065989847715736,"encerra2=3","mumigual=0,ppl=0  encerra2=3"
"145","raca3=1,bilateral=1 ",27,1.1384845890411,0.123287671232877,0.0456852791878173,"encerra2=3","raca3=1,bilateral=1  encerra2=3"
"146","raca3=1,tipores3=1 ",37,1.25154532967033,0.135531135531136,0.0626057529610829,"encerra2=3","raca3=1,tipores3=1  encerra2=3"
"147","raca3=1,comdrogas=0 ",36,1.108125,0.12,0.0609137055837563,"encerra2=3","raca3=1,comdrogas=0  encerra2=3"
"148","raca3=1,ppl=0 ",42,1.13404605263158,0.12280701754386,0.0710659898477157,"encerra2=3","raca3=1,ppl=0  encerra2=3"
"149","escol4=1,bilateral=1 ",37,1.45392287234043,0.157446808510638,0.0626057529610829,"encerra2=3","escol4=1,bilateral=1  encerra2=3"
"150","bilateral=1,tipores3=1 ",37,1.17817887931034,0.127586206896552,0.0626057529610829,"encerra2=3","bilateral=1,tipores3=1  encerra2=3"
"151","comdrogas=0,bilateral=1 ",37,1.16214923469388,0.125850340136054,0.0626057529610829,"encerra2=3","comdrogas=0,bilateral=1  encerra2=3"
"152","ppl=0,bilateral=1 ",44,1.154296875,0.125,0.0744500846023689,"encerra2=3","ppl=0,bilateral=1  encerra2=3"
"153","escol4=1,tipores3=1 ",44,1.35890468227425,0.147157190635452,0.0744500846023689,"encerra2=3","escol4=1,tipores3=1  encerra2=3"
"154","escol4=1,comdrogas=0 ",41,1.28778698979592,0.139455782312925,0.0693739424703892,"encerra2=3","escol4=1,comdrogas=0  encerra2=3"
