"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","comdrogas=0,ppl=0 ",47,1.10252441057395,0.0951417004048583,0.0795262267343486,"encerra2=2","comdrogas=0,ppl=0  encerra2=2"
"111","fxet3=2,mumigual=1 ",20,1.02072538860104,0.666666666666667,0.0338409475465313,"encerra2=0","fxet3=2,mumigual=1  encerra2=0"
"112","raca3=1,fxet3=2 ",27,1.05998405739338,0.692307692307692,0.0456852791878173,"encerra2=0","raca3=1,fxet3=2  encerra2=0"
"113","fxet3=2,escol4=1 ",32,1.04244295006063,0.680851063829787,0.0541455160744501,"encerra2=0","fxet3=2,escol4=1  encerra2=0"
"114","alcool=1,bilateral=1 ",18,1.67001569858713,0.183673469387755,0.0304568527918782,"encerra2=3","alcool=1,bilateral=1  encerra2=3"
"115","escol4=1,alcool=1 ",18,1.41087533156499,0.155172413793103,0.0304568527918782,"encerra2=3","escol4=1,alcool=1  encerra2=3"
"116","alcool=1,comdrogas=0 ",20,1.83682983682984,0.202020202020202,0.0338409475465313,"encerra2=3","alcool=1,comdrogas=0  encerra2=3"
"117","alcool=1,ppl=0 ",21,1.39371139809096,0.153284671532847,0.0355329949238579,"encerra2=3","alcool=1,ppl=0  encerra2=3"
"118","comtabagis=1,cavitacao=1 ",18,1.46126373626374,0.160714285714286,0.0304568527918782,"encerra2=3","comtabagis=1,cavitacao=1  encerra2=3"
"119","hiv3=0,comtabagis=1 ",19,1.5287950987066,0.168141592920354,0.0321489001692047,"encerra2=3","hiv3=0,comtabagis=1  encerra2=3"
"120","comtabagis=1,ppl=0 ",21,1.38361204013378,0.152173913043478,0.0355329949238579,"encerra2=3","comtabagis=1,ppl=0  encerra2=3"
"121","sexo2=0,raca3=1 ",20,1.34700854700855,0.148148148148148,0.0338409475465313,"encerra2=3","sexo2=0,raca3=1  encerra2=3"
"122","sexo2=0,bilateral=1 ",18,1.37530704589528,0.151260504201681,0.0304568527918782,"encerra2=3","sexo2=0,bilateral=1  encerra2=3"
"123","sexo2=0,escol4=1 ",22,1.65314685314685,0.181818181818182,0.0372250423011844,"encerra2=3","sexo2=0,escol4=1  encerra2=3"
"124","sexo2=0,tipores3=1 ",22,1.34248838409912,0.147651006711409,0.0372250423011844,"encerra2=3","sexo2=0,tipores3=1  encerra2=3"
"125","sexo2=0,cavitacao=1 ",21,1.20087082728592,0.132075471698113,0.0355329949238579,"encerra2=3","sexo2=0,cavitacao=1  encerra2=3"
"126","sexo2=0,comdrogas=0 ",23,1.11235679214403,0.122340425531915,0.038917089678511,"encerra2=3","sexo2=0,comdrogas=0  encerra2=3"
"127","sexo2=0,pdres5=1 ",25,1.11425339366516,0.122549019607843,0.0423011844331641,"encerra2=3","sexo2=0,pdres5=1  encerra2=3"
"128","raca3=1,bilateral=0 ",18,1.22135476463835,0.134328358208955,0.0304568527918782,"encerra2=3","raca3=1,bilateral=0  encerra2=3"
"129","raca3=0,bilateral=1 ",18,1.14448628294782,0.125874125874126,0.0304568527918782,"encerra2=3","raca3=0,bilateral=1  encerra2=3"
"130","mumigual=1,bilateral=1 ",21,1.0973474801061,0.120689655172414,0.0355329949238579,"encerra2=3","mumigual=1,bilateral=1  encerra2=3"
"131","mumigual=1,cavitacao=1 ",23,1.10064777327935,0.121052631578947,0.038917089678511,"encerra2=3","mumigual=1,cavitacao=1  encerra2=3"
"132","raca3=1,mumigual=0 ",29,1.19310824921685,0.131221719457014,0.0490693739424704,"encerra2=3","raca3=1,mumigual=0  encerra2=3"
"133","escol4=1,mumigual=0 ",29,1.2556043956044,0.138095238095238,0.0490693739424704,"encerra2=3","escol4=1,mumigual=0  encerra2=3"
"134","sexo2=1,mumigual=0 ",26,1.11509433962264,0.122641509433962,0.0439932318104907,"encerra2=3","sexo2=1,mumigual=0  encerra2=3"
"135","mumigual=0,tipores3=1 ",32,1.20228862047044,0.132231404958678,0.0541455160744501,"encerra2=3","mumigual=0,tipores3=1  encerra2=3"
"136","mumigual=0,comdrogas=0 ",34,1.05508007351011,0.116040955631399,0.0575296108291032,"encerra2=3","mumigual=0,comdrogas=0  encerra2=3"
"137","mumigual=0,ppl=0 ",39,1.06486486486486,0.117117117117117,0.065989847715736,"encerra2=3","mumigual=0,ppl=0  encerra2=3"
"138","raca3=1,escol4=1 ",36,1.2589349112426,0.138461538461538,0.0609137055837563,"encerra2=3","raca3=1,escol4=1  encerra2=3"
"139","raca3=1,tipores3=1 ",38,1.23395604395604,0.135714285714286,0.0642978003384095,"encerra2=3","raca3=1,tipores3=1  encerra2=3"
"140","raca3=1,cavitacao=1 ",39,1.21023890784983,0.133105802047782,0.065989847715736,"encerra2=3","raca3=1,cavitacao=1  encerra2=3"
"141","raca3=1,comdrogas=0 ",41,1.17227866473149,0.128930817610063,0.0693739424703892,"encerra2=3","raca3=1,comdrogas=0  encerra2=3"
"142","raca3=1,ppl=0 ",45,1.15580182529335,0.127118644067797,0.0761421319796954,"encerra2=3","raca3=1,ppl=0  encerra2=3"
"143","escol4=1,bilateral=1 ",38,1.40450281425891,0.154471544715447,0.0642978003384095,"encerra2=3","escol4=1,bilateral=1  encerra2=3"
"144","bilateral=1,tipores3=1 ",37,1.17217904047172,0.128919860627178,0.0626057529610829,"encerra2=3","bilateral=1,tipores3=1  encerra2=3"
"145","cavitacao=1,bilateral=1 ",38,1.14406520631686,0.125827814569536,0.0642978003384095,"encerra2=3","cavitacao=1,bilateral=1  encerra2=3"
"146","comdrogas=0,bilateral=1 ",40,1.15457875457875,0.126984126984127,0.0676818950930626,"encerra2=3","comdrogas=0,bilateral=1  encerra2=3"
"147","ppl=0,bilateral=1 ",45,1.13339015555082,0.124653739612188,0.0761421319796954,"encerra2=3","ppl=0,bilateral=1  encerra2=3"
"148","escol4=1,tipores3=1 ",43,1.3298273155416,0.146258503401361,0.0727580372250423,"encerra2=3","escol4=1,tipores3=1  encerra2=3"
"149","escol4=1,cavitacao=1 ",44,1.37007376185458,0.150684931506849,0.0744500846023689,"encerra2=3","escol4=1,cavitacao=1  encerra2=3"
"150","escol4=1,comdrogas=0 ",45,1.32412247946229,0.145631067961165,0.0761421319796954,"encerra2=3","escol4=1,comdrogas=0  encerra2=3"
"151","escol4=1,ppl=0 ",51,1.2809604759881,0.140883977900552,0.0862944162436548,"encerra2=3","escol4=1,ppl=0  encerra2=3"
"152","cavitacao=1,tipores3=1 ",45,1.19286835613366,0.131195335276968,0.0761421319796954,"encerra2=3","cavitacao=1,tipores3=1  encerra2=3"
"153","comdrogas=0,tipores3=1 ",48,1.17954261954262,0.12972972972973,0.0812182741116751,"encerra2=3","comdrogas=0,tipores3=1  encerra2=3"
"154","ppl=0,tipores3=1 ",54,1.15798258345428,0.127358490566038,0.0913705583756345,"encerra2=3","ppl=0,tipores3=1  encerra2=3"
"155","comdrogas=0,cavitacao=1 ",47,1.11286057692308,0.122395833333333,0.0795262267343486,"encerra2=3","comdrogas=0,cavitacao=1  encerra2=3"
"156","ppl=0,cavitacao=1 ",53,1.097704573331,0.120728929384966,0.089678510998308,"encerra2=3","ppl=0,cavitacao=1  encerra2=3"
"157","comdrogas=0,ppl=0 ",58,1.06751790719402,0.117408906882591,0.0981387478849408,"encerra2=3","comdrogas=0,ppl=0  encerra2=3"
"158","hiv3=2,bilateral=0 ",27,1.14831606217617,0.75,0.0456852791878173,"encerra2=0","hiv3=2,bilateral=0  encerra2=0"
"159","mumigual=0,hiv3=2 ",27,1.05998405739338,0.692307692307692,0.0456852791878173,"encerra2=0","mumigual=0,hiv3=2  encerra2=0"
"160","comdrogas=1,tipores3=1 ",25,2.47777964112024,0.373134328358209,0.0423011844331641,"encerra2=1","comdrogas=1,tipores3=1  encerra2=1"
"161","comtabagis=0,comdrogas=1 ",20,2.76685393258427,0.416666666666667,0.0338409475465313,"encerra2=1","comtabagis=0,comdrogas=1  encerra2=1"
"162","comdrogas=1,cavitacao=1 ",26,2.46645264847512,0.371428571428571,0.0439932318104907,"encerra2=1","comdrogas=1,cavitacao=1  encerra2=1"
"163","comdrogas=1,pdres5=1 ",30,2.34368803701256,0.352941176470588,0.050761421319797,"encerra2=1","comdrogas=1,pdres5=1  encerra2=1"
"164","comdiab=0,cavitacao=0 ",20,1.12549990478004,0.169491525423729,0.0338409475465313,"encerra2=1","comdiab=0,cavitacao=0  encerra2=1"
"165","fxet3=1,cavitacao=0 ",19,1.10674157303371,0.166666666666667,0.0321489001692047,"encerra2=1","fxet3=1,cavitacao=0  encerra2=1"
"166","mumigual=0,alcool=1 ",20,1.6811264400512,0.253164556962025,0.0338409475465313,"encerra2=1","mumigual=0,alcool=1  encerra2=1"
"167","alcool=1,bilateral=1 ",26,1.76175189176794,0.26530612244898,0.0439932318104907,"encerra2=1","alcool=1,bilateral=1  encerra2=1"
"168","alcool=1,tipores3=1 ",29,1.67454811919883,0.252173913043478,0.0490693739424704,"encerra2=1","alcool=1,tipores3=1  encerra2=1"
"169","alcool=1,cavitacao=1 ",28,1.66011235955056,0.25,0.0473773265651438,"encerra2=1","alcool=1,cavitacao=1  encerra2=1"
