"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","comdrogas=0,tipores3=1 ",41,1.12760016752757,0.108753315649867,0.0693739424703892,"encerra2=2","comdrogas=0,tipores3=1  encerra2=2"
"111","comdiab=0,tipores3=1 ",41,1.0844522019334,0.104591836734694,0.0693739424703892,"encerra2=2","comdiab=0,tipores3=1  encerra2=2"
"112","fxet3=1,tipores3=1 ",42,1.06733746130031,0.102941176470588,0.0710659898477157,"encerra2=2","fxet3=1,tipores3=1  encerra2=2"
"113","ppl=0,tipores3=1 ",47,1.09263629926835,0.105381165919283,0.0795262267343486,"encerra2=2","ppl=0,tipores3=1  encerra2=2"
"114","hiv3=0,comdiab=0 ",39,1.04487964096287,0.10077519379845,0.065989847715736,"encerra2=2","hiv3=0,comdiab=0  encerra2=2"
"115","comdiab=0,comdrogas=0 ",43,1.10356956748306,0.106435643564356,0.0727580372250423,"encerra2=2","comdiab=0,comdrogas=0  encerra2=2"
"116","fxet3=1,comdrogas=0 ",44,1.07343653250774,0.103529411764706,0.0744500846023689,"encerra2=2","fxet3=1,comdrogas=0  encerra2=2"
"117","comdrogas=0,ppl=0 ",50,1.07556234985805,0.103734439834025,0.0846023688663283,"encerra2=2","comdrogas=0,ppl=0  encerra2=2"
"118","comdiab=0,ppl=0 ",49,1.05405110286089,0.101659751037344,0.0829103214890017,"encerra2=2","comdiab=0,ppl=0  encerra2=2"
"119","fxet3=1,ppl=0 ",51,1.04503848554192,0.100790513833992,0.0862944162436548,"encerra2=2","fxet3=1,ppl=0  encerra2=2"
"120","hiv3=1,comtabagis=0 ",27,1.05472932778108,0.658536585365854,0.0456852791878173,"encerra2=0","hiv3=1,comtabagis=0  encerra2=0"
"121","hiv3=1,comdrogas=0 ",24,1.03889255108767,0.648648648648649,0.0406091370558376,"encerra2=0","hiv3=1,comdrogas=0  encerra2=0"
"122","fxet3=2,pdres5=1 ",20,2.52240717029449,0.303030303030303,0.0338409475465313,"encerra2=3","fxet3=2,pdres5=1  encerra2=3"
"123","fxet3=2,cavitacao=1 ",27,1.00567214974475,0.627906976744186,0.0456852791878173,"encerra2=0","fxet3=2,cavitacao=1  encerra2=0"
"124","comdrogas=0,cavitacao=0 ",18,1.23827261087184,0.148760330578512,0.0304568527918782,"encerra2=3","comdrogas=0,cavitacao=0  encerra2=3"
"125","ppl=0,cavitacao=0 ",19,1.12166616721606,0.134751773049645,0.0321489001692047,"encerra2=3","ppl=0,cavitacao=0  encerra2=3"
"126","pdres5=1,cavitacao=0 ",19,1.12166616721606,0.134751773049645,0.0321489001692047,"encerra2=3","pdres5=1,cavitacao=0  encerra2=3"
"127","raca3=1,alcool=1 ",20,1.52732911228841,0.18348623853211,0.0338409475465313,"encerra2=3","raca3=1,alcool=1  encerra2=3"
"128","alcool=1,bilateral=1 ",21,1.61854460093897,0.194444444444444,0.0355329949238579,"encerra2=3","alcool=1,bilateral=1  encerra2=3"
"129","escol4=1,alcool=1 ",20,1.3006161971831,0.15625,0.0338409475465313,"encerra2=3","escol4=1,alcool=1  encerra2=3"
"130","alcool=1,comdrogas=0 ",20,1.64830567563799,0.198019801980198,0.0338409475465313,"encerra2=3","alcool=1,comdrogas=0  encerra2=3"
"131","alcool=1,ppl=0 ",24,1.28060671722644,0.153846153846154,0.0406091370558376,"encerra2=3","alcool=1,ppl=0  encerra2=3"
"132","sexo2=0,raca3=1 ",19,1.32903302165937,0.159663865546218,0.0321489001692047,"encerra2=3","sexo2=0,raca3=1  encerra2=3"
"133","sexo2=0,bilateral=1 ",20,1.41083790880878,0.169491525423729,0.0338409475465313,"encerra2=3","sexo2=0,bilateral=1  encerra2=3"
"134","sexo2=0,escol4=1 ",20,1.57055540791921,0.188679245283019,0.0338409475465313,"encerra2=3","sexo2=0,escol4=1  encerra2=3"
"135","sexo2=0,comtabagis=0 ",24,1.18209850820902,0.142011834319527,0.0406091370558376,"encerra2=3","sexo2=0,comtabagis=0  encerra2=3"
"136","sexo2=0,tipores3=1 ",23,1.26788545844604,0.152317880794702,0.038917089678511,"encerra2=3","sexo2=0,tipores3=1  encerra2=3"
"137","sexo2=0,comdrogas=0 ",25,1.13097060624617,0.135869565217391,0.0423011844331641,"encerra2=3","sexo2=0,comdrogas=0  encerra2=3"
"138","sexo2=0,pdres5=1 ",26,1.08755042819732,0.130653266331658,0.0439932318104907,"encerra2=3","sexo2=0,pdres5=1  encerra2=3"
"139","raca3=0,bilateral=1 ",20,1.18070122864849,0.141843971631206,0.0338409475465313,"encerra2=3","raca3=0,bilateral=1  encerra2=3"
"140","raca3=1,mumigual=0 ",31,1.17827513023346,0.141552511415525,0.0524534686971235,"encerra2=3","raca3=1,mumigual=0  encerra2=3"
"141","mumigual=0,bilateral=1 ",31,1.24658093488467,0.14975845410628,0.0524534686971235,"encerra2=3","mumigual=0,bilateral=1  encerra2=3"
"142","escol4=1,mumigual=0 ",32,1.23891254503767,0.148837209302326,0.0541455160744501,"encerra2=3","escol4=1,mumigual=0  encerra2=3"
"143","sexo2=1,mumigual=0 ",32,1.21628400540228,0.146118721461187,0.0541455160744501,"encerra2=3","sexo2=1,mumigual=0  encerra2=3"
"144","mumigual=0,tipores3=1 ",37,1.18913480885312,0.142857142857143,0.0626057529610829,"encerra2=3","mumigual=0,tipores3=1  encerra2=3"
"145","mumigual=0,comdrogas=0 ",37,1.09214863649985,0.131205673758865,0.0626057529610829,"encerra2=3","mumigual=0,comdrogas=0  encerra2=3"
"146","mumigual=0,ppl=0 ",45,1.12148941553513,0.134730538922156,0.0761421319796954,"encerra2=3","mumigual=0,ppl=0  encerra2=3"
"147","raca3=1,escol4=1 ",38,1.21657638136511,0.146153846153846,0.0642978003384095,"encerra2=3","raca3=1,escol4=1  encerra2=3"
"148","raca3=1,comtabagis=0 ",38,1.15441554436106,0.138686131386861,0.0642978003384095,"encerra2=3","raca3=1,comtabagis=0  encerra2=3"
"149","raca3=1,tipores3=1 ",38,1.10597852851374,0.132867132867133,0.0642978003384095,"encerra2=3","raca3=1,tipores3=1  encerra2=3"
"150","raca3=1,comdrogas=0 ",44,1.20083121680905,0.144262295081967,0.0744500846023689,"encerra2=3","raca3=1,comdrogas=0  encerra2=3"
"151","raca3=1,ppl=0 ",48,1.14156941649899,0.137142857142857,0.0812182741116751,"encerra2=3","raca3=1,ppl=0  encerra2=3"
"152","escol4=1,bilateral=1 ",42,1.42696177062374,0.171428571428571,0.0710659898477157,"encerra2=3","escol4=1,bilateral=1  encerra2=3"
"153","cavitacao=1,bilateral=1 ",43,1.16589438913612,0.140065146579805,0.0727580372250423,"encerra2=3","cavitacao=1,bilateral=1  encerra2=3"
"154","bilateral=1,tipores3=1 ",43,1.17739992587102,0.141447368421053,0.0727580372250423,"encerra2=3","bilateral=1,tipores3=1  encerra2=3"
"155","comdrogas=0,bilateral=1 ",46,1.24723585814562,0.149837133550489,0.077834179357022,"encerra2=3","comdrogas=0,bilateral=1  encerra2=3"
"156","ppl=0,bilateral=1 ",53,1.19882884262094,0.144021739130435,0.089678510998308,"encerra2=3","ppl=0,bilateral=1  encerra2=3"
"157","escol4=1,cavitacao=1 ",43,1.22578622419448,0.147260273972603,0.0727580372250423,"encerra2=3","escol4=1,cavitacao=1  encerra2=3"
"158","escol4=1,comtabagis=0 ",41,1.28785543449375,0.154716981132075,0.0693739424703892,"encerra2=3","escol4=1,comtabagis=0  encerra2=3"
"159","escol4=1,tipores3=1 ",44,1.18528647613838,0.142394822006472,0.0744500846023689,"encerra2=3","escol4=1,tipores3=1  encerra2=3"
"160","escol4=1,comdrogas=0 ",47,1.30844599368788,0.157190635451505,0.0795262267343486,"encerra2=3","escol4=1,comdrogas=0  encerra2=3"
"161","escol4=1,ppl=0 ",54,1.23827261087184,0.148760330578512,0.0913705583756345,"encerra2=3","escol4=1,ppl=0  encerra2=3"
"162","sexo2=1,cavitacao=1 ",36,1.01580329434233,0.122033898305085,0.0609137055837563,"encerra2=3","sexo2=1,cavitacao=1  encerra2=3"
"163","sexo2=1,hiv3=0 ",38,1.01381365113759,0.121794871794872,0.0642978003384095,"encerra2=3","sexo2=1,hiv3=0  encerra2=3"
"164","hiv3=0,cavitacao=1 ",44,1.00619099210649,0.120879120879121,0.0744500846023689,"encerra2=3","hiv3=0,cavitacao=1  encerra2=3"
"165","comtabagis=0,tipores3=1 ",45,1.08888797903701,0.130813953488372,0.0761421319796954,"encerra2=3","comtabagis=0,tipores3=1  encerra2=3"
"166","comtabagis=0,comdrogas=0 ",52,1.09859154929577,0.131979695431472,0.0879864636209814,"encerra2=3","comtabagis=0,comdrogas=0  encerra2=3"
"167","comtabagis=0,ppl=0 ",55,1.05731386006571,0.1270207852194,0.0930626057529611,"encerra2=3","comtabagis=0,ppl=0  encerra2=3"
"168","comdrogas=0,tipores3=1 ",50,1.10397130795382,0.13262599469496,0.0846023688663283,"encerra2=3","comdrogas=0,tipores3=1  encerra2=3"
"169","ppl=0,tipores3=1 ",57,1.06382239626097,0.12780269058296,0.0964467005076142,"encerra2=3","ppl=0,tipores3=1  encerra2=3"
"170","comdrogas=0,ppl=0 ",63,1.08798433756063,0.130705394190871,0.106598984771574,"encerra2=3","comdrogas=0,ppl=0  encerra2=3"
"171","hiv3=2,bilateral=0 ",22,1.17452574525745,0.733333333333333,0.0372250423011844,"encerra2=0","hiv3=2,bilateral=0  encerra2=0"
"172","raca3=0,hiv3=2 ",26,1.12546693034498,0.702702702702703,0.0439932318104907,"encerra2=0","raca3=0,hiv3=2  encerra2=0"
"173","mumigual=0,hiv3=2 ",24,1.13055954088953,0.705882352941177,0.0406091370558376,"encerra2=0","mumigual=0,hiv3=2  encerra2=0"
"174","escol4=1,hiv3=2 ",29,1.00972074938141,0.630434782608696,0.0490693739424704,"encerra2=0","escol4=1,hiv3=2  encerra2=0"
"175","sexo2=1,hiv3=2 ",24,1.01155327342747,0.631578947368421,0.0406091370558376,"encerra2=0","sexo2=1,hiv3=2  encerra2=0"
"176","hiv3=2,alcool=0 ",40,1.12394808158608,0.701754385964912,0.0676818950930626,"encerra2=0","hiv3=2,alcool=0  encerra2=0"
"177","hiv3=2,cavitacao=1 ",32,1.00494181412402,0.627450980392157,0.0541455160744501,"encerra2=0","hiv3=2,cavitacao=1  encerra2=0"
"178","hiv3=2,comdrogas=0 ",45,1.05989956958393,0.661764705882353,0.0761421319796954,"encerra2=0","hiv3=2,comdrogas=0  encerra2=0"
"179","hiv3=2,comdiab=0 ",37,1.03965197546712,0.649122807017544,0.0626057529610829,"encerra2=0","hiv3=2,comdiab=0  encerra2=0"
"180","hiv3=2,ppl=0 ",45,1.01511508072827,0.633802816901408,0.0761421319796954,"encerra2=0","hiv3=2,ppl=0  encerra2=0"
"181","hiv3=2,pdres5=1 ",45,1.01511508072827,0.633802816901408,0.0761421319796954,"encerra2=0","hiv3=2,pdres5=1  encerra2=0"
"182","sexo2=0,comdiab=1 ",33,1.12454592631033,0.702127659574468,0.0558375634517767,"encerra2=0","sexo2=0,comdiab=1  encerra2=0"
"183","escol4=0,comdiab=1 ",27,1.13799743260591,0.710526315789474,0.0456852791878173,"encerra2=0","escol4=0,comdiab=1  encerra2=0"
"184","comdiab=1,bilateral=0 ",20,1.14401858304297,0.714285714285714,0.0338409475465313,"encerra2=0","comdiab=1,bilateral=0  encerra2=0"
"185","mumigual=1,comdiab=1 ",22,1.10111788617886,0.6875,0.0372250423011844,"encerra2=0","mumigual=1,comdiab=1  encerra2=0"
"186","raca3=1,comdiab=1 ",33,1.07864609258337,0.673469387755102,0.0558375634517767,"encerra2=0","raca3=1,comdiab=1  encerra2=0"
"187","alcool=0,comdiab=1 ",58,1.13285742613524,0.707317073170732,0.0981387478849408,"encerra2=0","alcool=0,comdiab=1  encerra2=0"
"188","comdiab=1,comtabagis=0 ",56,1.08061514350083,0.674698795180723,0.0947546531302876,"encerra2=0","comdiab=1,comtabagis=0  encerra2=0"
"189","hiv3=0,comdiab=1 ",52,1.11046070460705,0.693333333333333,0.0879864636209814,"encerra2=0","hiv3=0,comdiab=1  encerra2=0"
"190","comdiab=1,comdrogas=0 ",60,1.0920177383592,0.681818181818182,0.101522842639594,"encerra2=0","comdiab=1,comdrogas=0  encerra2=0"
"191","fxet3=1,comdiab=1 ",44,1.10111788617886,0.6875,0.0744500846023689,"encerra2=0","fxet3=1,comdiab=1  encerra2=0"
"192","alcool=1,comdrogas=1 ",20,2.2060470324748,0.350877192982456,0.0338409475465313,"encerra2=1","alcool=1,comdrogas=1  encerra2=1"
"193","raca3=1,comdrogas=1 ",19,2.09574468085106,0.333333333333333,0.0321489001692047,"encerra2=1","raca3=1,comdrogas=1  encerra2=1"
"194","comdrogas=1,cavitacao=1 ",27,2.23362262038074,0.355263157894737,0.0456852791878173,"encerra2=1","comdrogas=1,cavitacao=1  encerra2=1"
"195","comtabagis=0,comdrogas=1 ",19,2.25391409072662,0.358490566037736,0.0321489001692047,"encerra2=1","comtabagis=0,comdrogas=1  encerra2=1"
"196","mumigual=0,comtabagis=1 ",21,1.53525482434438,0.244186046511628,0.0355329949238579,"encerra2=1","mumigual=0,comtabagis=1  encerra2=1"
"197","raca3=1,comtabagis=1 ",19,1.35747098646035,0.215909090909091,0.0321489001692047,"encerra2=1","raca3=1,comtabagis=1  encerra2=1"
"198","comtabagis=1,bilateral=1 ",24,1.53973078593139,0.244897959183673,0.0406091370558376,"encerra2=1","comtabagis=1,bilateral=1  encerra2=1"
"199","sexo2=1,comtabagis=1 ",24,1.35940195514664,0.216216216216216,0.0406091370558376,"encerra2=1","sexo2=1,comtabagis=1  encerra2=1"
"200","comtabagis=1,cavitacao=1 ",25,1.39098098286575,0.221238938053097,0.0423011844331641,"encerra2=1","comtabagis=1,cavitacao=1  encerra2=1"
"201","hiv3=0,comtabagis=1 ",25,1.36679000925069,0.217391304347826,0.0423011844331641,"encerra2=1","hiv3=0,comtabagis=1  encerra2=1"
"202","fxet3=1,comtabagis=1 ",30,1.45090016366612,0.230769230769231,0.050761421319797,"encerra2=1","fxet3=1,comtabagis=1  encerra2=1"
"203","comtabagis=1,pdres5=1 ",31,1.39217325227964,0.221428571428571,0.0524534686971235,"encerra2=1","comtabagis=1,pdres5=1  encerra2=1"
"204","mumigual=0,alcool=1 ",29,2.00362403553893,0.318681318681319,0.0490693739424704,"encerra2=1","mumigual=0,alcool=1  encerra2=1"
"205","raca3=1,alcool=1 ",29,1.67275034159672,0.26605504587156,0.0490693739424704,"encerra2=1","raca3=1,alcool=1  encerra2=1"
"206","alcool=1,bilateral=1 ",32,1.8628841607565,0.296296296296296,0.0541455160744501,"encerra2=1","alcool=1,bilateral=1  encerra2=1"
"207","sexo2=1,alcool=1 ",35,1.6545352743561,0.263157894736842,0.0592216582064298,"encerra2=1","sexo2=1,alcool=1  encerra2=1"
"208","alcool=1,cavitacao=1 ",36,1.84016606123508,0.292682926829268,0.0609137055837563,"encerra2=1","alcool=1,cavitacao=1  encerra2=1"
"209","alcool=1,comtabagis=0 ",20,1.72252987467211,0.273972602739726,0.0338409475465313,"encerra2=1","alcool=1,comtabagis=0  encerra2=1"
"210","alcool=1,tipores3=1 ",37,1.7757836608738,0.282442748091603,0.0626057529610829,"encerra2=1","alcool=1,tipores3=1  encerra2=1"
"211","hiv3=0,alcool=1 ",34,1.67004654255319,0.265625,0.0575296108291032,"encerra2=1","hiv3=0,alcool=1  encerra2=1"
"212","fxet3=1,alcool=1 ",40,1.72252987467211,0.273972602739726,0.0676818950930626,"encerra2=1","fxet3=1,alcool=1  encerra2=1"
"213","alcool=1,pdres5=1 ",41,1.67387399834208,0.266233766233766,0.0693739424703892,"encerra2=1","alcool=1,pdres5=1  encerra2=1"
"214","escol4=1,bilateral=0 ",26,1.20197121401752,0.191176470588235,0.0439932318104907,"encerra2=1","escol4=1,bilateral=0  encerra2=1"
"215","sexo2=1,bilateral=0 ",27,1.33665605629084,0.21259842519685,0.0456852791878173,"encerra2=1","sexo2=1,bilateral=0  encerra2=1"
"216","cavitacao=1,bilateral=0 ",24,1.07781155015198,0.171428571428571,0.0406091370558376,"encerra2=1","cavitacao=1,bilateral=0  encerra2=1"
"217","comtabagis=0,bilateral=0 ",28,1.06692456479691,0.16969696969697,0.0473773265651438,"encerra2=1","comtabagis=0,bilateral=0  encerra2=1"
