"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","comtabagis=1,cavitacao=1 ",21,1.56388608870968,0.169354838709677,0.0355329949238579,"encerra2=3","comtabagis=1,cavitacao=1  encerra2=3"
"111","hiv3=0,comtabagis=1 ",20,1.44287109375,0.15625,0.0338409475465313,"encerra2=3","hiv3=0,comtabagis=1  encerra2=3"
"112","comtabagis=1,ppl=0 ",22,1.36346476510067,0.147651006711409,0.0372250423011844,"encerra2=3","comtabagis=1,ppl=0  encerra2=3"
"113","sexo2=0,comtabagis=0 ",18,1.03241459627329,0.111801242236025,0.0304568527918782,"encerra2=3","sexo2=0,comtabagis=0  encerra2=3"
"114","sexo2=0,tipores3=1 ",19,1.23558538732394,0.133802816901408,0.0321489001692047,"encerra2=3","sexo2=0,tipores3=1  encerra2=3"
"115","raca3=0,escol4=1 ",18,1.25923295454545,0.136363636363636,0.0304568527918782,"encerra2=3","raca3=0,escol4=1  encerra2=3"
"116","raca3=1,mumigual=1 ",18,1.22219669117647,0.132352941176471,0.0304568527918782,"encerra2=3","raca3=1,mumigual=1  encerra2=3"
"117","mumigual=1,cavitacao=1 ",20,1.00922131147541,0.109289617486339,0.0338409475465313,"encerra2=3","mumigual=1,cavitacao=1  encerra2=3"
"118","mumigual=0,bilateral=1 ",25,1.14855410447761,0.124378109452736,0.0423011844331641,"encerra2=3","mumigual=0,bilateral=1  encerra2=3"
"119","escol4=1,mumigual=0 ",29,1.26917950236967,0.137440758293839,0.0490693739424704,"encerra2=3","escol4=1,mumigual=0  encerra2=3"
"120","sexo2=1,mumigual=0 ",26,1.10642281105991,0.119815668202765,0.0439932318104907,"encerra2=3","sexo2=1,mumigual=0  encerra2=3"
"121","mumigual=0,tipores3=1 ",31,1.1450625,0.124,0.0524534686971235,"encerra2=3","mumigual=0,tipores3=1  encerra2=3"
"122","mumigual=0,comdiab=0 ",32,1.02604166666667,0.111111111111111,0.0541455160744501,"encerra2=3","mumigual=0,comdiab=0  encerra2=3"
"123","mumigual=0,ppl=0 ",38,1.05377252252252,0.114114114114114,0.0642978003384095,"encerra2=3","mumigual=0,ppl=0  encerra2=3"
"124","raca3=1,tipores3=1 ",35,1.18824678308824,0.128676470588235,0.0592216582064298,"encerra2=3","raca3=1,tipores3=1  encerra2=3"
"125","raca3=1,ppl=0 ",44,1.21287313432836,0.13134328358209,0.0744500846023689,"encerra2=3","raca3=1,ppl=0  encerra2=3"
"126","escol4=1,bilateral=1 ",39,1.45805921052632,0.157894736842105,0.065989847715736,"encerra2=3","escol4=1,bilateral=1  encerra2=3"
"127","bilateral=1,tipores3=1 ",36,1.14239690721649,0.123711340206186,0.0609137055837563,"encerra2=3","bilateral=1,tipores3=1  encerra2=3"
"128","cavitacao=1,bilateral=1 ",37,1.13136382450331,0.122516556291391,0.0626057529610829,"encerra2=3","cavitacao=1,bilateral=1  encerra2=3"
"129","ppl=0,bilateral=1 ",43,1.09087396978022,0.118131868131868,0.0727580372250423,"encerra2=3","ppl=0,bilateral=1  encerra2=3"
"130","escol4=1,tipores3=1 ",45,1.34047379032258,0.145161290322581,0.0761421319796954,"encerra2=3","escol4=1,tipores3=1  encerra2=3"
