"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","pdres5=1,cavitacao=1 ",43,1.10978645355692,0.0957683741648107,0.0727580372250423,"encerra2=2","pdres5=1,cavitacao=1  encerra2=2"
"111","hiv3=0,alcool=0 ",35,1.14250207125104,0.0985915492957746,0.0592216582064298,"encerra2=2","hiv3=0,alcool=0  encerra2=2"
"112","fxet3=1,alcool=0 ",36,1.02249134948097,0.0882352941176471,0.0609137055837563,"encerra2=2","fxet3=1,alcool=0  encerra2=2"
"113","alcool=0,ppl=0 ",40,1.06558485463151,0.0919540229885057,0.0676818950930626,"encerra2=2","alcool=0,ppl=0  encerra2=2"
"114","alcool=0,pdres5=1 ",40,1.02778140080866,0.0886917960088692,0.0676818950930626,"encerra2=2","alcool=0,pdres5=1  encerra2=2"
"115","hiv3=0,comtabagis=0 ",33,1.09260504201681,0.0942857142857143,0.0558375634517767,"encerra2=2","hiv3=0,comtabagis=0  encerra2=2"
"116","comtabagis=0,comdrogas=0 ",41,1.17603377984857,0.101485148514851,0.0693739424703892,"encerra2=2","comtabagis=0,comdrogas=0  encerra2=2"
"117","comdiab=0,comtabagis=0 ",35,1.04803161574707,0.0904392764857881,0.0592216582064298,"encerra2=2","comdiab=0,comtabagis=0  encerra2=2"
"118","fxet3=1,comtabagis=0 ",38,1.07403156384505,0.0926829268292683,0.0642978003384095,"encerra2=2","fxet3=1,comtabagis=0  encerra2=2"
"119","comtabagis=0,ppl=0 ",41,1.08722573697671,0.0938215102974828,0.0693739424703892,"encerra2=2","comtabagis=0,ppl=0  encerra2=2"
"120","comtabagis=0,pdres5=1 ",41,1.05581699346405,0.0911111111111111,0.0693739424703892,"encerra2=2","comtabagis=0,pdres5=1  encerra2=2"
"121","hiv3=0,comdrogas=0 ",38,1.11764705882353,0.0964467005076142,0.0642978003384095,"encerra2=2","hiv3=0,comdrogas=0  encerra2=2"
"122","hiv3=0,comdiab=0 ",34,1.01285347043702,0.0874035989717224,0.0575296108291032,"encerra2=2","hiv3=0,comdiab=0  encerra2=2"
"123","fxet3=1,hiv3=0 ",36,1.02249134948097,0.0882352941176471,0.0609137055837563,"encerra2=2","fxet3=1,hiv3=0  encerra2=2"
"124","hiv3=0,ppl=0 ",40,1.04398516163222,0.0900900900900901,0.0676818950930626,"encerra2=2","hiv3=0,ppl=0  encerra2=2"
"125","hiv3=0,pdres5=1 ",40,1.02098989375486,0.0881057268722467,0.0676818950930626,"encerra2=2","hiv3=0,pdres5=1  encerra2=2"
"126","comdiab=0,comdrogas=0 ",40,1.09841092835238,0.0947867298578199,0.0676818950930626,"encerra2=2","comdiab=0,comdrogas=0  encerra2=2"
"127","fxet3=1,comdrogas=0 ",43,1.12736225712004,0.0972850678733032,0.0727580372250423,"encerra2=2","fxet3=1,comdrogas=0  encerra2=2"
"128","comdrogas=0,ppl=0 ",47,1.12530384054448,0.0971074380165289,0.0795262267343486,"encerra2=2","comdrogas=0,ppl=0  encerra2=2"
"129","comdrogas=0,pdres5=1 ",47,1.10029708853238,0.094949494949495,0.0795262267343486,"encerra2=2","comdrogas=0,pdres5=1  encerra2=2"
"130","fxet3=1,ppl=0 ",47,1.07003351438807,0.0923379174852652,0.0795262267343486,"encerra2=2","fxet3=1,ppl=0  encerra2=2"
"131","fxet3=1,pdres5=1 ",47,1.03348588012055,0.0891840607210626,0.0795262267343486,"encerra2=2","fxet3=1,pdres5=1  encerra2=2"
"132","ppl=0,pdres5=1 ",51,1.05347593582888,0.0909090909090909,0.0862944162436548,"encerra2=2","ppl=0,pdres5=1  encerra2=2"
"133","hiv3=2,bilateral=0 ",24,1.08357524828113,0.685714285714286,0.0406091370558376,"encerra2=0","hiv3=2,bilateral=0  encerra2=0"
"134","mumigual=0,hiv3=2 ",24,1.02500361323891,0.648648648648649,0.0406091370558376,"encerra2=0","mumigual=0,hiv3=2  encerra2=0"
"135","alcool=1,bilateral=1 ",18,1.56694653115334,0.193548387096774,0.0304568527918782,"encerra2=3","alcool=1,bilateral=1  encerra2=3"
"136","escol4=1,alcool=1 ",21,1.42868654311039,0.176470588235294,0.0355329949238579,"encerra2=3","escol4=1,alcool=1  encerra2=3"
"137","alcool=1,ppl=0 ",22,1.34931506849315,0.166666666666667,0.0372250423011844,"encerra2=3","alcool=1,ppl=0  encerra2=3"
"138","escol4=1,comtabagis=1 ",19,1.36125590980725,0.168141592920354,0.0321489001692047,"encerra2=3","escol4=1,comtabagis=1  encerra2=3"
"139","comtabagis=1,tipores3=1 ",20,1.52752649263376,0.188679245283019,0.0338409475465313,"encerra2=3","comtabagis=1,tipores3=1  encerra2=3"
"140","comtabagis=1,cavitacao=1 ",20,1.48548447907503,0.18348623853211,0.0338409475465313,"encerra2=3","comtabagis=1,cavitacao=1  encerra2=3"
"141","hiv3=0,comtabagis=1 ",19,1.42427701674277,0.175925925925926,0.0321489001692047,"encerra2=3","hiv3=0,comtabagis=1  encerra2=3"
"142","comtabagis=1,ppl=0 ",22,1.37007376185458,0.169230769230769,0.0372250423011844,"encerra2=3","comtabagis=1,ppl=0  encerra2=3"
"143","comtabagis=1,pdres5=1 ",22,1.3193302891933,0.162962962962963,0.0372250423011844,"encerra2=3","comtabagis=1,pdres5=1  encerra2=3"
"144","sexo2=0,raca3=1 ",22,1.40243770898501,0.173228346456693,0.0372250423011844,"encerra2=3","sexo2=0,raca3=1  encerra2=3"
"145","sexo2=0,bilateral=1 ",19,1.28184931506849,0.158333333333333,0.0321489001692047,"encerra2=3","sexo2=0,bilateral=1  encerra2=3"
"146","sexo2=0,escol4=1 ",23,1.69277708592777,0.209090909090909,0.038917089678511,"encerra2=3","sexo2=0,escol4=1  encerra2=3"
"147","sexo2=0,tipores3=1 ",24,1.37802389973769,0.170212765957447,0.0406091370558376,"encerra2=3","sexo2=0,tipores3=1  encerra2=3"
"148","sexo2=0,comdiab=0 ",22,1.07294933157287,0.132530120481928,0.0372250423011844,"encerra2=3","sexo2=0,comdiab=0  encerra2=3"
"149","sexo2=0,pdres5=1 ",27,1.07679330589109,0.133004926108374,0.0456852791878173,"encerra2=3","sexo2=0,pdres5=1  encerra2=3"
"150","raca3=1,bilateral=0 ",21,1.18890698342753,0.146853146853147,0.0355329949238579,"encerra2=3","raca3=1,bilateral=0  encerra2=3"
"151","raca3=1,mumigual=0 ",32,1.19386402373588,0.147465437788018,0.0541455160744501,"encerra2=3","raca3=1,mumigual=0  encerra2=3"
"152","mumigual=0,bilateral=1 ",29,1.24883415913728,0.154255319148936,0.0490693739424704,"encerra2=3","mumigual=0,bilateral=1  encerra2=3"
"153","escol4=1,mumigual=0 ",36,1.40121180189673,0.173076923076923,0.0609137055837563,"encerra2=3","escol4=1,mumigual=0  encerra2=3"
"154","sexo2=1,mumigual=0 ",31,1.17276917168096,0.144859813084112,0.0524534686971235,"encerra2=3","sexo2=1,mumigual=0  encerra2=3"
"155","mumigual=0,tipores3=1 ",39,1.34931506849315,0.166666666666667,0.065989847715736,"encerra2=3","mumigual=0,tipores3=1  encerra2=3"
"156","mumigual=0,cavitacao=1 ",38,1.17421311303984,0.145038167938931,0.0642978003384095,"encerra2=3","mumigual=0,cavitacao=1  encerra2=3"
"157","mumigual=0,ppl=0 ",46,1.14587987355111,0.141538461538462,0.077834179357022,"encerra2=3","mumigual=0,ppl=0  encerra2=3"
"158","raca3=1,escol4=1 ",41,1.2717682254763,0.157088122605364,0.0693739424703892,"encerra2=3","raca3=1,escol4=1  encerra2=3"
"159","raca3=1,tipores3=1 ",43,1.26131625967838,0.155797101449275,0.0727580372250423,"encerra2=3","raca3=1,tipores3=1  encerra2=3"
"160","raca3=1,cavitacao=1 ",41,1.1605996742983,0.143356643356643,0.0693739424703892,"encerra2=3","raca3=1,cavitacao=1  encerra2=3"
"161","raca3=1,comdrogas=0 ",45,1.17143108840241,0.144694533762058,0.0761421319796954,"encerra2=3","raca3=1,comdrogas=0  encerra2=3"
"162","raca3=1,ppl=0 ",51,1.18646669815777,0.146551724137931,0.0862944162436548,"encerra2=3","raca3=1,ppl=0  encerra2=3"
"163","escol4=1,bilateral=1 ",43,1.50702721935599,0.186147186147186,0.0727580372250423,"encerra2=3","escol4=1,bilateral=1  encerra2=3"
"164","bilateral=1,tipores3=1 ",41,1.18971866254235,0.146953405017921,0.0693739424703892,"encerra2=3","bilateral=1,tipores3=1  encerra2=3"
"165","cavitacao=1,bilateral=1 ",41,1.13675173578533,0.14041095890411,0.0693739424703892,"encerra2=3","cavitacao=1,bilateral=1  encerra2=3"
"166","comdrogas=0,bilateral=1 ",41,1.10643835616438,0.136666666666667,0.0693739424703892,"encerra2=3","comdrogas=0,bilateral=1  encerra2=3"
"167","ppl=0,bilateral=1 ",48,1.10713031260976,0.136752136752137,0.0812182741116751,"encerra2=3","ppl=0,bilateral=1  encerra2=3"
"168","escol4=1,tipores3=1 ",49,1.39192501802451,0.171929824561404,0.0829103214890017,"encerra2=3","escol4=1,tipores3=1  encerra2=3"
"169","escol4=1,cavitacao=1 ",49,1.37742579908676,0.170138888888889,0.0829103214890017,"encerra2=3","escol4=1,cavitacao=1  encerra2=3"
"170","escol4=1,comdrogas=0 ",48,1.29103900241205,0.159468438538206,0.0812182741116751,"encerra2=3","escol4=1,comdrogas=0  encerra2=3"
"171","escol4=1,ppl=0 ",58,1.33398194271482,0.164772727272727,0.0981387478849408,"encerra2=3","escol4=1,ppl=0  encerra2=3"
"172","sexo2=1,cavitacao=1 ",39,1.06309672063097,0.131313131313131,0.065989847715736,"encerra2=3","sexo2=1,cavitacao=1  encerra2=3"
