"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","fxet3=1,comdrogas=0 ",38,1.10456423372024,0.085972850678733,0.0642978003384095,"encerra2=2","fxet3=1,comdrogas=0  encerra2=2"
"111","comdrogas=0,ppl=0 ",43,1.12516603205526,0.0875763747454175,0.0727580372250423,"encerra2=2","comdrogas=0,ppl=0  encerra2=2"
"112","fxet3=1,ppl=0 ",41,1.03693084560082,0.0807086614173228,0.0693739424703892,"encerra2=2","fxet3=1,ppl=0  encerra2=2"
"113","raca3=1,fxet3=2 ",26,1.10292850990525,0.722222222222222,0.0439932318104907,"encerra2=0","raca3=1,fxet3=2  encerra2=0"
"114","fxet3=2,escol4=1 ",32,1.03974929902688,0.680851063829787,0.0541455160744501,"encerra2=0","fxet3=2,escol4=1  encerra2=0"
"115","fxet3=2,alcool=0 ",34,1.0384496124031,0.68,0.0575296108291032,"encerra2=0","fxet3=2,alcool=0  encerra2=0"
"116","fxet3=2,comtabagis=0 ",32,1.0623525446579,0.695652173913043,0.0541455160744501,"encerra2=0","fxet3=2,comtabagis=0  encerra2=0"
"117","hiv3=2,bilateral=0 ",25,1.12289101687187,0.735294117647059,0.0423011844331641,"encerra2=0","hiv3=2,bilateral=0  encerra2=0"
"118","mumigual=0,hiv3=2 ",27,1.08506731946144,0.710526315789474,0.0456852791878173,"encerra2=0","mumigual=0,hiv3=2  encerra2=0"
"119","sexo2=1,hiv3=2 ",27,1.03081395348837,0.675,0.0456852791878173,"encerra2=0","sexo2=1,hiv3=2  encerra2=0"
"120","hiv3=2,comdiab=0 ",38,1.03626799557032,0.678571428571429,0.0642978003384095,"encerra2=0","hiv3=2,comdiab=0  encerra2=0"
"121","escol4=1,comtabagis=1 ",20,1.53426791277259,0.186915887850467,0.0338409475465313,"encerra2=3","escol4=1,comtabagis=1  encerra2=3"
"122","sexo2=1,comtabagis=1 ",18,1.52319587628866,0.185567010309278,0.0304568527918782,"encerra2=3","sexo2=1,comtabagis=1  encerra2=3"
"123","comtabagis=1,tipores3=1 ",18,1.49242424242424,0.181818181818182,0.0304568527918782,"encerra2=3","comtabagis=1,tipores3=1  encerra2=3"
"124","comtabagis=1,cavitacao=1 ",21,1.56704545454545,0.190909090909091,0.0355329949238579,"encerra2=3","comtabagis=1,cavitacao=1  encerra2=3"
"125","hiv3=0,comtabagis=1 ",21,1.62617924528302,0.19811320754717,0.0355329949238579,"encerra2=3","hiv3=0,comtabagis=1  encerra2=3"
"126","comtabagis=1,ppl=0 ",22,1.45631720430108,0.17741935483871,0.0372250423011844,"encerra2=3","comtabagis=1,ppl=0  encerra2=3"
