"","Regras","count","lift","confidence","support","Desfechos","LHSandRHS"
"110","alcool=1,ppl=0 ",22,1.26466297052816,0.147651006711409,0.0372250423011844,"encerra2=3","alcool=1,ppl=0  encerra2=3"
"111","comtabagis=1,bilateral=1 ",18,1.44087769199512,0.168224299065421,0.0304568527918782,"encerra2=3","comtabagis=1,bilateral=1  encerra2=3"
"112","escol4=1,comtabagis=1 ",20,1.41573841178584,0.165289256198347,0.0338409475465313,"encerra2=3","escol4=1,comtabagis=1  encerra2=3"
"113","sexo2=1,comtabagis=1 ",19,1.39093273875883,0.162393162393162,0.0321489001692047,"encerra2=3","sexo2=1,comtabagis=1  encerra2=3"
"114","comtabagis=1,tipores3=1 ",21,1.38361204013378,0.161538461538462,0.0355329949238579,"encerra2=3","comtabagis=1,tipores3=1  encerra2=3"
"115","hiv3=0,comtabagis=1 ",23,1.5511811023622,0.181102362204724,0.038917089678511,"encerra2=3","hiv3=0,comtabagis=1  encerra2=3"
"116","comtabagis=1,cavitacao=1 ",22,1.46073474890462,0.170542635658915,0.0372250423011844,"encerra2=3","comtabagis=1,cavitacao=1  encerra2=3"
"117","comtabagis=1,ppl=0 ",25,1.39954532537653,0.163398692810458,0.0423011844331641,"encerra2=3","comtabagis=1,ppl=0  encerra2=3"
"118","sexo2=0,raca3=1 ",25,1.68606641561109,0.196850393700787,0.0423011844331641,"encerra2=3","sexo2=0,raca3=1  encerra2=3"
"119","sexo2=0,bilateral=1 ",21,1.52431834929993,0.177966101694915,0.0355329949238579,"encerra2=3","sexo2=0,bilateral=1  encerra2=3"
"120","sexo2=0,escol4=1 ",26,1.76742581090407,0.206349206349206,0.0439932318104907,"encerra2=3","sexo2=0,escol4=1  encerra2=3"
"121","sexo2=0,tipores3=1 ",26,1.46510297482838,0.171052631578947,0.0439932318104907,"encerra2=3","sexo2=0,tipores3=1  encerra2=3"
"122","sexo2=0,comdrogas=0 ",27,1.25685255198488,0.146739130434783,0.0456852791878173,"encerra2=3","sexo2=0,comdrogas=0  encerra2=3"
"123","raca3=1,mumigual=0 ",31,1.2889404812157,0.150485436893204,0.0524534686971235,"encerra2=3","raca3=1,mumigual=0  encerra2=3"
"124","mumigual=0,bilateral=1 ",28,1.29635722679201,0.151351351351351,0.0473773265651438,"encerra2=3","mumigual=0,bilateral=1  encerra2=3"
"125","escol4=1,mumigual=0 ",32,1.37732138955648,0.160804020100503,0.0541455160744501,"encerra2=3","escol4=1,mumigual=0  encerra2=3"
"126","mumigual=0,tipores3=1 ",36,1.29015826814626,0.150627615062762,0.0609137055837563,"encerra2=3","mumigual=0,tipores3=1  encerra2=3"
"127","mumigual=0,cavitacao=1 ",34,1.10729046123326,0.129277566539924,0.0575296108291032,"encerra2=3","mumigual=0,cavitacao=1  encerra2=3"
"128","mumigual=0,ppl=0 ",42,1.1312551271534,0.132075471698113,0.0710659898477157,"encerra2=3","mumigual=0,ppl=0  encerra2=3"
"129","raca3=1,bilateral=1 ",33,1.23970251716247,0.144736842105263,0.0558375634517767,"encerra2=3","raca3=1,bilateral=1  encerra2=3"
"130","raca3=1,escol4=1 ",43,1.40574178559575,0.16412213740458,0.0727580372250423,"encerra2=3","raca3=1,escol4=1  encerra2=3"
"131","raca3=1,tipores3=1 ",43,1.26131625967838,0.147260273972603,0.0727580372250423,"encerra2=3","raca3=1,tipores3=1  encerra2=3"
"132","raca3=1,comdrogas=0 ",45,1.24333800841515,0.145161290322581,0.0761421319796954,"encerra2=3","raca3=1,comdrogas=0  encerra2=3"
"133","raca3=1,ppl=0 ",52,1.26173174036211,0.147308781869688,0.0879864636209814,"encerra2=3","raca3=1,ppl=0  encerra2=3"
"134","escol4=1,bilateral=1 ",41,1.49435707678076,0.174468085106383,0.0693739424703892,"encerra2=3","escol4=1,bilateral=1  encerra2=3"
"135","bilateral=1,tipores3=1 ",39,1.13620230700976,0.13265306122449,0.065989847715736,"encerra2=3","bilateral=1,tipores3=1  encerra2=3"
"136","cavitacao=1,bilateral=1 ",40,1.14202898550725,0.133333333333333,0.0676818950930626,"encerra2=3","cavitacao=1,bilateral=1  encerra2=3"
"137","comdrogas=0,bilateral=1 ",41,1.17057971014493,0.136666666666667,0.0693739424703892,"encerra2=3","comdrogas=0,bilateral=1  encerra2=3"
"138","ppl=0,bilateral=1 ",48,1.16467545264195,0.135977337110482,0.0812182741116751,"encerra2=3","ppl=0,bilateral=1  encerra2=3"
"139","escol4=1,tipores3=1 ",47,1.29442192087236,0.15112540192926,0.0795262267343486,"encerra2=3","escol4=1,tipores3=1  encerra2=3"
"140","escol4=1,hiv3=0 ",43,1.27440950804874,0.14878892733564,0.0727580372250423,"encerra2=3","escol4=1,hiv3=0  encerra2=3"
"141","escol4=1,cavitacao=1 ",46,1.31333333333333,0.153333333333333,0.077834179357022,"encerra2=3","escol4=1,cavitacao=1  encerra2=3"
"142","escol4=1,comdrogas=0 ",46,1.28758169934641,0.150326797385621,0.077834179357022,"encerra2=3","escol4=1,comdrogas=0  encerra2=3"
"143","escol4=1,ppl=0 ",56,1.31772575250836,0.153846153846154,0.0947546531302876,"encerra2=3","escol4=1,ppl=0  encerra2=3"
"144","cavitacao=1,tipores3=1 ",47,1.11205861157819,0.129834254143646,0.0795262267343486,"encerra2=3","cavitacao=1,tipores3=1  encerra2=3"
"145","ppl=0,tipores3=1 ",57,1.0971177332682,0.128089887640449,0.0964467005076142,"encerra2=3","ppl=0,tipores3=1  encerra2=3"
"146","hiv3=0,cavitacao=1 ",48,1.10222636670941,0.128686327077748,0.0812182741116751,"encerra2=3","hiv3=0,cavitacao=1  encerra2=3"
"147","ppl=0,cavitacao=1 ",56,1.06826764791324,0.124721603563474,0.0947546531302876,"encerra2=3","ppl=0,cavitacao=1  encerra2=3"
"148","hiv3=2,bilateral=0 ",23,1.13303325831458,0.741935483870968,0.038917089678511,"encerra2=0","hiv3=2,bilateral=0  encerra2=0"
"149","raca3=0,hiv3=2 ",24,1.22170542635659,0.8,0.0406091370558376,"encerra2=0","raca3=0,hiv3=2  encerra2=0"
"150","mumigual=0,hiv3=2 ",25,1.15691801738313,0.757575757575758,0.0423011844331641,"encerra2=0","mumigual=0,hiv3=2  encerra2=0"
"151","sexo2=1,hiv3=2 ",27,1.05724508050089,0.692307692307692,0.0456852791878173,"encerra2=0","sexo2=1,hiv3=2  encerra2=0"
"152","hiv3=2,alcool=0 ",40,1.07167142662859,0.701754385964912,0.0676818950930626,"encerra2=0","hiv3=2,alcool=0  encerra2=0"
"153","hiv3=2,comdrogas=0 ",46,1.04847853754483,0.686567164179104,0.077834179357022,"encerra2=0","hiv3=2,comdrogas=0  encerra2=0"
"154","hiv3=2,comdiab=0 ",41,1.04354005167959,0.683333333333333,0.0693739424703892,"encerra2=0","hiv3=2,comdiab=0  encerra2=0"
"155","hiv3=2,pdres5=1 ",47,1.04022019997753,0.681159420289855,0.0795262267343486,"encerra2=0","hiv3=2,pdres5=1  encerra2=0"
"156","escol4=0,comdiab=1 ",23,1.30089003732415,0.851851851851852,0.038917089678511,"encerra2=0","escol4=0,comdiab=1  encerra2=0"
"157","comdiab=1,bilateral=0 ",22,1.15851376637263,0.758620689655172,0.0372250423011844,"encerra2=0","comdiab=1,bilateral=0  encerra2=0"
"158","raca3=0,comdiab=1 ",24,1.22170542635659,0.8,0.0406091370558376,"encerra2=0","raca3=0,comdiab=1  encerra2=0"
"159","mumigual=1,comdiab=1 ",22,1.11989664082687,0.733333333333333,0.0372250423011844,"encerra2=0","mumigual=1,comdiab=1  encerra2=0"
"160","sexo2=1,comdiab=1 ",25,1.09080841638981,0.714285714285714,0.0423011844331641,"encerra2=0","sexo2=1,comdiab=1  encerra2=0"
"161","comdiab=1,comtabagis=0 ",50,1.12289101687187,0.735294117647059,0.0846023688663283,"encerra2=0","comdiab=1,comtabagis=0  encerra2=0"
"162","alcool=0,comdiab=1 ",51,1.08171834625323,0.708333333333333,0.0862944162436548,"encerra2=0","alcool=0,comdiab=1  encerra2=0"
"163","hiv3=0,comdiab=1 ",47,1.08750293634015,0.712121212121212,0.0795262267343486,"encerra2=0","hiv3=0,comdiab=1  encerra2=0"
"164","comdiab=1,comdrogas=0 ",54,1.08506731946144,0.710526315789474,0.0913705583756345,"encerra2=0","comdiab=1,comdrogas=0  encerra2=0"
"165","fxet3=1,comdiab=1 ",41,1.11807862679956,0.732142857142857,0.0693739424703892,"encerra2=0","fxet3=1,comdiab=1  encerra2=0"
"166","comdiab=1,pdres5=1 ",52,1.07311963125917,0.702702702702703,0.0879864636209814,"encerra2=0","comdiab=1,pdres5=1  encerra2=0"
"167","comdrogas=1,bilateral=1 ",22,2.20822010869565,0.34375,0.0372250423011844,"encerra2=1","comdrogas=1,bilateral=1  encerra2=1"
"168","comdiab=0,comdrogas=1 ",28,1.99855072463768,0.311111111111111,0.0473773265651438,"encerra2=1","comdiab=0,comdrogas=1  encerra2=1"
"169","cavitacao=0,tipores3=1 ",18,1.17990239574091,0.183673469387755,0.0304568527918782,"encerra2=1","cavitacao=0,tipores3=1  encerra2=1"
"170","comdiab=0,cavitacao=0 ",19,1.09958871915394,0.171171171171171,0.0321489001692047,"encerra2=1","comdiab=0,cavitacao=0  encerra2=1"
"171","cavitacao=1,tipores3=0 ",19,1.19661125319693,0.186274509803922,0.0321489001692047,"encerra2=1","cavitacao=1,tipores3=0  encerra2=1"
"172","comdiab=0,tipores3=0 ",20,1.14712732919255,0.178571428571429,0.0338409475465313,"encerra2=1","comdiab=0,tipores3=0  encerra2=1"
"173","alcool=1,comtabagis=1 ",21,1.48244147157191,0.230769230769231,0.0355329949238579,"encerra2=1","alcool=1,comtabagis=1  encerra2=1"
"174","mumigual=0,alcool=1 ",20,1.60597826086957,0.25,0.0338409475465313,"encerra2=1","mumigual=0,alcool=1  encerra2=1"
"175","alcool=1,bilateral=1 ",25,1.63875332741792,0.255102040816327,0.0423011844331641,"encerra2=1","alcool=1,bilateral=1  encerra2=1"
"176","sexo2=1,alcool=1 ",28,1.41629578911332,0.220472440944882,0.0473773265651438,"encerra2=1","sexo2=1,alcool=1  encerra2=1"
"177","alcool=1,cavitacao=1 ",27,1.43343514193317,0.223140495867769,0.0456852791878173,"encerra2=1","alcool=1,cavitacao=1  encerra2=1"
"178","alcool=1,comdiab=0 ",33,1.45198034544372,0.226027397260274,0.0558375634517767,"encerra2=1","alcool=1,comdiab=0  encerra2=1"
"179","fxet3=1,alcool=1 ",33,1.49288120024495,0.232394366197183,0.0558375634517767,"encerra2=1","fxet3=1,alcool=1  encerra2=1"
"180","alcool=1,ppl=0 ",33,1.42274584184418,0.221476510067114,0.0558375634517767,"encerra2=1","alcool=1,ppl=0  encerra2=1"
"181","alcool=1,pdres5=1 ",33,1.42274584184418,0.221476510067114,0.0558375634517767,"encerra2=1","alcool=1,pdres5=1  encerra2=1"
"182","mumigual=0,comtabagis=1 ",23,1.60597826086957,0.25,0.038917089678511,"encerra2=1","mumigual=0,comtabagis=1  encerra2=1"
"183","raca3=1,comtabagis=1 ",21,1.43512950971323,0.223404255319149,0.0355329949238579,"encerra2=1","raca3=1,comtabagis=1  encerra2=1"
"184","comtabagis=1,bilateral=1 ",27,1.62098740349451,0.252336448598131,0.0456852791878173,"encerra2=1","comtabagis=1,bilateral=1  encerra2=1"
"185","comtabagis=1,cavitacao=1 ",29,1.44413549039434,0.224806201550388,0.0490693739424704,"encerra2=1","comtabagis=1,cavitacao=1  encerra2=1"
"186","comdiab=0,comtabagis=1 ",32,1.39840283939663,0.217687074829932,0.0541455160744501,"encerra2=1","comdiab=0,comtabagis=1  encerra2=1"
"187","fxet3=1,comtabagis=1 ",33,1.50346901017576,0.234042553191489,0.0558375634517767,"encerra2=1","fxet3=1,comtabagis=1  encerra2=1"
"188","comtabagis=1,pdres5=1 ",34,1.40911640953717,0.219354838709677,0.0575296108291032,"encerra2=1","comtabagis=1,pdres5=1  encerra2=1"
"189","raca3=1,escol4=0 ",18,1.15630434782609,0.18,0.0304568527918782,"encerra2=1","raca3=1,escol4=0  encerra2=1"
"190","raca3=1,bilateral=0 ",23,1.10261194029851,0.171641791044776,0.038917089678511,"encerra2=1","raca3=1,bilateral=0  encerra2=1"
"191","escol4=1,bilateral=0 ",30,1.32908545727136,0.206896551724138,0.050761421319797,"encerra2=1","escol4=1,bilateral=0  encerra2=1"
"192","comtabagis=0,bilateral=0 ",28,1.01621223286662,0.15819209039548,0.0473773265651438,"encerra2=1","comtabagis=0,bilateral=0  encerra2=1"
"193","alcool=0,bilateral=0 ",27,1.00257602412667,0.15606936416185,0.0456852791878173,"encerra2=1","alcool=0,bilateral=0  encerra2=1"
"194","bilateral=0,tipores3=1 ",29,1.12224986904138,0.174698795180723,0.0490693739424704,"encerra2=1","bilateral=0,tipores3=1  encerra2=1"
"195","hiv3=0,bilateral=0 ",28,1.02198616600791,0.159090909090909,0.0473773265651438,"encerra2=1","hiv3=0,bilateral=0  encerra2=1"
"196","raca3=0,escol4=1 ",23,1.2521186440678,0.194915254237288,0.038917089678511,"encerra2=1","raca3=0,escol4=1  encerra2=1"
"197","raca3=1,mumigual=0 ",43,1.34091388771634,0.20873786407767,0.0727580372250423,"encerra2=1","raca3=1,mumigual=0  encerra2=1"
"198","mumigual=0,bilateral=1 ",33,1.14588719153937,0.178378378378378,0.0558375634517767,"encerra2=1","mumigual=0,bilateral=1  encerra2=1"
"199","escol4=1,mumigual=0 ",37,1.19439589250601,0.185929648241206,0.0626057529610829,"encerra2=1","escol4=1,mumigual=0  encerra2=1"
"200","sexo2=1,mumigual=0 ",38,1.19077412513256,0.185365853658537,0.0642978003384095,"encerra2=1","sexo2=1,mumigual=0  encerra2=1"
"201","mumigual=0,tipores3=1 ",42,1.12888848462798,0.175732217573222,0.0710659898477157,"encerra2=1","mumigual=0,tipores3=1  encerra2=1"
"202","mumigual=0,hiv3=0 ",45,1.12920346467391,0.17578125,0.0761421319796954,"encerra2=1","mumigual=0,hiv3=0  encerra2=1"
"203","mumigual=0,cavitacao=1 ",48,1.17242519424698,0.182509505703422,0.0812182741116751,"encerra2=1","mumigual=0,cavitacao=1  encerra2=1"
"204","mumigual=0,comdiab=0 ",54,1.24333800841515,0.193548387096774,0.0913705583756345,"encerra2=1","mumigual=0,comdiab=0  encerra2=1"
"205","fxet3=1,mumigual=0 ",53,1.12737546789519,0.175496688741722,0.089678510998308,"encerra2=1","fxet3=1,mumigual=0  encerra2=1"
"206","mumigual=0,ppl=0 ",56,1.1312551271534,0.176100628930818,0.0947546531302876,"encerra2=1","mumigual=0,ppl=0  encerra2=1"
"207","sexo2=1,raca3=1 ",41,1.12076780758557,0.174468085106383,0.0693739424703892,"encerra2=1","sexo2=1,raca3=1  encerra2=1"
"208","raca3=1,tipores3=1 ",51,1.12198481238833,0.174657534246575,0.0862944162436548,"encerra2=1","raca3=1,tipores3=1  encerra2=1"
"209","raca3=1,comdiab=0 ",58,1.18658266408197,0.184713375796178,0.0981387478849408,"encerra2=1","raca3=1,comdiab=0  encerra2=1"
"210","raca3=1,fxet3=1 ",58,1.13940965297168,0.17737003058104,0.0981387478849408,"encerra2=1","raca3=1,fxet3=1  encerra2=1"
"211","raca3=1,ppl=0 ",61,1.11008129079936,0.172804532577904,0.10321489001692,"encerra2=1","raca3=1,ppl=0  encerra2=1"
"212","raca3=1,pdres5=1 ",61,1.10382731169626,0.171830985915493,0.10321489001692,"encerra2=1","raca3=1,pdres5=1  encerra2=1"
