"","ID","LHSandRHS","Desfechos","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y","count.x.1","lift.x.1","confidence.x.1","support.x.1","count.y.1","lift.y.1","confidence.y.1","support.y.1"
"26",26,"escol4=1,bilateral=1","encerra2=3",42,1.56319667485358,0.177215189873418,0.0710659898477157,40,1.57097288676236,0.175438596491228,0.0676818950930626,38,1.56807708420612,0.164502164502165,0.0642978003384095,36,1.3512861225786,0.153191489361702,0.0609137055837563
"28",28,"escol4=1,comdrogas=0,bilateral=1","encerra2=3",37,1.74531087876127,0.197860962566845,0.0626057529610829,37,1.88248966942149,0.210227272727273,0.0626057529610829,33,1.70958976157083,0.179347826086957,0.0558375634517767,28,1.3953959018467,0.15819209039548,0.0473773265651438
"31",31,"escol4=1,ppl=0","encerra2=3",51,1.24616529540662,0.141274238227147,0.0862944162436548,51,1.26155198392767,0.140883977900552,0.0862944162436548,46,1.24216394041853,0.130311614730878,0.077834179357022,50,1.23196864837822,0.139664804469274,0.0846023688663283
"32",32,"escol4=1,ppl=0,bilateral=1","encerra2=3",41,1.57242050616483,0.178260869565217,0.0693739424703892,39,1.60195996663887,0.178899082568807,0.065989847715736,37,1.62531589118478,0.170506912442396,0.0626057529610829,35,1.41619882240175,0.160550458715596,0.0592216582064298
"78",78,"raca3=1,ppl=0","encerra2=3",44,1.10261194029851,0.125,0.0744500846023689,45,1.1512987012987,0.128571428571429,0.0761421319796954,43,1.22354357246028,0.128358208955224,0.0727580372250423,45,1.1439201686094,0.129682997118156,0.0761421319796954
