"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y","count.x.1","lift.x.1","confidence.x.1","support.x.1","count.y.1","lift.y.1","confidence.y.1","support.y.1"
"13581","fxet3=1,escol4=0,mumigual=1,hiv3=0,alcool=0,comdiab=0,pdres5=1,tipores3=1  encerra2=0",11,1.11535904255319,0.6875,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13582","fxet3=1,escol4=0,mumigual=1,hiv3=0,comdiab=0,comdrogas=0,ppl=0,tipores3=1  encerra2=0",11,1.18971631205674,0.733333333333333,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13583","fxet3=1,escol4=0,mumigual=1,hiv3=0,comdiab=0,comdrogas=0,pdres5=1,tipores3=1  encerra2=0",11,1.18971631205674,0.733333333333333,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13584","fxet3=1,escol4=0,mumigual=1,alcool=0,comdiab=0,comdrogas=0,ppl=0,tipores3=1  encerra2=0",12,1.14518147684606,0.705882352941177,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13585","fxet3=1,escol4=0,mumigual=1,alcool=0,comdiab=0,comdrogas=0,pdres5=1,tipores3=1  encerra2=0",12,1.14518147684606,0.705882352941177,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13586","fxet3=1,escol4=0,mumigual=1,hiv3=0,alcool=0,comdiab=0,comdrogas=0,ppl=0  encerra2=0",13,1.11002239641657,0.684210526315789,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13587","fxet3=1,escol4=0,mumigual=1,hiv3=0,alcool=0,comdiab=0,comdrogas=0,pdres5=1  encerra2=0",13,1.11002239641657,0.684210526315789,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13588","fxet3=1,escol4=0,mumigual=1,hiv3=0,alcool=0,comdiab=0,ppl=0,pdres5=1  encerra2=0",15,1.10614119922631,0.681818181818182,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13589","sexo2=1,escol4=1,mumigual=1,comdiab=0,comdrogas=0,ppl=0,pdres5=1,bilateral=0  encerra2=0",10,1.47485493230174,0.909090909090909,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13590","fxet3=1,escol4=1,mumigual=1,comdiab=0,comdrogas=0,ppl=0,pdres5=1,bilateral=0  encerra2=0",10,1.24795417348609,0.769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13591","sexo2=1,fxet3=1,mumigual=1,comdiab=0,ppl=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",10,1.24795417348609,0.769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13592","mumigual=1,hiv3=0,comtabagis=0,comdrogas=0,pdres5=1,cavitacao=1,bilateral=0,tipores3=1  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13593","mumigual=1,hiv3=0,alcool=0,comtabagis=0,comdrogas=0,ppl=0,cavitacao=1,bilateral=0  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13594","mumigual=1,hiv3=0,alcool=0,comtabagis=0,comdrogas=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",11,1.18971631205674,0.733333333333333,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13595","fxet3=1,mumigual=1,alcool=0,comdiab=0,comtabagis=0,comdrogas=0,cavitacao=1,bilateral=0  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13596","mumigual=1,alcool=0,comdiab=0,comtabagis=0,comdrogas=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",11,1.18971631205674,0.733333333333333,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13597","fxet3=1,mumigual=1,alcool=0,comtabagis=0,comdrogas=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",10,1.24795417348609,0.769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13598","mumigual=1,alcool=0,comtabagis=0,comdrogas=0,ppl=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",12,1.14518147684606,0.705882352941177,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13599","mumigual=1,comdiab=0,comtabagis=0,comdrogas=0,ppl=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",11,1.11535904255319,0.6875,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13600","mumigual=1,hiv3=0,comdiab=0,comtabagis=0,comdrogas=0,ppl=0,pdres5=1,bilateral=0  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13601","fxet3=1,mumigual=1,alcool=0,comdiab=0,comtabagis=0,comdrogas=0,pdres5=1,bilateral=0  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13602","mumigual=1,alcool=0,comdiab=0,comtabagis=0,comdrogas=0,ppl=0,pdres5=1,bilateral=0  encerra2=0",11,1.11535904255319,0.6875,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13603","fxet3=1,mumigual=1,alcool=0,comtabagis=0,comdrogas=0,ppl=0,pdres5=1,bilateral=0  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13604","mumigual=1,hiv3=0,alcool=0,comdrogas=0,ppl=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13605","fxet3=1,mumigual=1,alcool=0,comdiab=0,comdrogas=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",10,1.24795417348609,0.769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13606","fxet3=1,mumigual=1,comdiab=0,comdrogas=0,ppl=0,pdres5=1,cavitacao=1,bilateral=0  encerra2=0",12,1.21675531914894,0.75,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13607","fxet3=1,mumigual=1,comdiab=0,comdrogas=0,ppl=0,pdres5=1,bilateral=0,tipores3=1  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13608","fxet3=1,mumigual=1,alcool=0,comdiab=0,comdrogas=0,ppl=0,pdres5=1,bilateral=0  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13609","sexo2=1,raca3=0,fxet3=1,mumigual=1,alcool=0,comdiab=0,comtabagis=0,pdres5=1  encerra2=0",11,1.11535904255319,0.6875,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13610","sexo2=1,raca3=0,fxet3=1,mumigual=1,alcool=0,comtabagis=0,ppl=0,pdres5=1  encerra2=0",10,1.15881458966565,0.714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13611","sexo2=1,raca3=0,fxet3=1,mumigual=1,alcool=0,comdiab=0,comdrogas=0,pdres5=1  encerra2=0",10,1.24795417348609,0.769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13612","sexo2=1,raca3=0,fxet3=1,mumigual=1,alcool=0,comdiab=0,ppl=0,pdres5=1  encerra2=0",11,1.11535904255319,0.6875,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13613","sexo2=1,raca3=1,escol4=1,mumigual=1,hiv3=0,comtabagis=0,bilateral=1,tipores3=1  encerra2=0",11,1.3727495908347,0.846153846153846,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13614","sexo2=1,raca3=1,fxet3=1,escol4=1,mumigual=1,hiv3=0,comtabagis=0,bilateral=1  encerra2=0",10,1.35195035460993,0.833333333333333,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13615","sexo2=1,raca3=1,escol4=1,mumigual=1,hiv3=0,comtabagis=0,ppl=0,bilateral=1  encerra2=0",11,1.3727495908347,0.846153846153846,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13616","sexo2=1,raca3=1,escol4=1,mumigual=1,hiv3=0,comtabagis=0,pdres5=1,bilateral=1  encerra2=0",13,1.40602836879433,0.866666666666667,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13617","sexo2=1,raca3=1,mumigual=1,hiv3=0,comtabagis=0,cavitacao=1,bilateral=1,tipores3=1  encerra2=0",10,1.47485493230174,0.909090909090909,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13618","sexo2=1,raca3=1,mumigual=1,hiv3=0,alcool=0,comtabagis=0,cavitacao=1,bilateral=1  encerra2=0",11,1.48714539007092,0.916666666666667,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13619","sexo2=1,raca3=1,mumigual=1,hiv3=0,comtabagis=0,comdrogas=0,cavitacao=1,bilateral=1  encerra2=0",12,1.49754500818331,0.923076923076923,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13620","sexo2=1,raca3=1,mumigual=1,hiv3=0,comdiab=0,comtabagis=0,cavitacao=1,bilateral=1  encerra2=0",11,1.48714539007092,0.916666666666667,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13621","sexo2=1,raca3=1,mumigual=1,alcool=0,comtabagis=0,comdrogas=0,cavitacao=1,bilateral=1  encerra2=0",12,1.39057750759878,0.857142857142857,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
