"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y","count.x.1","lift.x.1","confidence.x.1","support.x.1","count.y.1","lift.y.1","confidence.y.1","support.y.1"
"16","bilateral=1,tipores3=1  encerra2=3",22,1.15054869684499,0.135802469135802,0.0721311475409836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","cavitacao=1,bilateral=1  encerra2=3",23,1.18817750677507,0.140243902439024,0.0754098360655738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","ppl=0,bilateral=1  encerra2=3",25,1.17019643953346,0.138121546961326,0.0819672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","escol4=1,alcool=0  encerra2=3",21,1.24417249417249,0.146853146853147,0.0688524590163934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","escol4=1,comtabagis=0  encerra2=3",20,1.11476608187134,0.131578947368421,0.0655737704918033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","escol4=1,pdres5=1  encerra2=3",27,1.11043689320388,0.131067961165049,0.0885245901639344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","mumigual=0,comdrogas=1  encerra2=1",11,2.19281045751634,0.323529411764706,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","sexo2=1,comdrogas=1  encerra2=1",13,1.83564814814815,0.270833333333333,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","hiv3=0,comdrogas=1  encerra2=1",12,1.93650793650794,0.285714285714286,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","comdrogas=1,tipores3=1  encerra2=1",16,2.08547008547009,0.307692307692308,0.0524590163934426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","comtabagis=1,bilateral=1  encerra2=1",10,1.44208037825059,0.212765957446809,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","comdiab=0,comtabagis=1  encerra2=1",11,1.11276948590381,0.164179104477612,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","fxet3=1,comtabagis=1  encerra2=1",12,1.29100529100529,0.19047619047619,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","comtabagis=1,pdres5=1  encerra2=1",12,1.16190476190476,0.171428571428571,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","mumigual=0,alcool=1  encerra2=1",10,1.73789173789174,0.256410256410256,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","raca3=1,alcool=1  encerra2=1",11,1.65679012345679,0.244444444444444,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","alcool=1,bilateral=1  encerra2=1",12,1.69444444444444,0.25,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","sexo2=1,alcool=1  encerra2=1",13,1.35555555555556,0.2,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","escol4=1,alcool=1  encerra2=1",13,1.33501683501683,0.196969696969697,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","hiv3=0,alcool=1  encerra2=1",13,1.33501683501683,0.196969696969697,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","alcool=1,tipores3=1  encerra2=1",15,1.54040404040404,0.227272727272727,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","alcool=1,cavitacao=1  encerra2=1",13,1.37673611111111,0.203125,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","alcool=1,comdiab=0  encerra2=1",15,1.41203703703704,0.208333333333333,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","fxet3=1,alcool=1  encerra2=1",17,1.55705705705706,0.22972972972973,0.0557377049180328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","alcool=1,ppl=0  encerra2=1",17,1.5362962962963,0.226666666666667,0.0557377049180328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","alcool=1,pdres5=1  encerra2=1",17,1.51608187134503,0.223684210526316,0.0557377049180328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","mumigual=0,bilateral=0  encerra2=1",13,1.20700152207002,0.178082191780822,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","sexo2=1,bilateral=0  encerra2=1",13,1.29575163398693,0.191176470588235,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","raca3=0,escol4=1  encerra2=1",13,1.17481481481481,0.173333333333333,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","mumigual=0,bilateral=1  encerra2=1",16,1.10657596371882,0.163265306122449,0.0524590163934426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","escol4=1,mumigual=0  encerra2=1",22,1.31956735496559,0.194690265486726,0.0721311475409836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","mumigual=0,tipores3=1  encerra2=1",25,1.26451077943615,0.186567164179104,0.0819672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","mumigual=0,cavitacao=1  encerra2=1",25,1.1766975308642,0.173611111111111,0.0819672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","mumigual=0,pdres5=1  encerra2=1",28,1.12962962962963,0.166666666666667,0.0918032786885246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","sexo2=1,raca3=1  encerra2=1",20,1.11111111111111,0.163934426229508,0.0655737704918033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","raca3=1,escol4=1  encerra2=1",24,1.21393034825871,0.17910447761194,0.0786885245901639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","raca3=1,tipores3=1  encerra2=1",25,1.10748002904866,0.163398692810458,0.0819672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","raca3=1,comdiab=0  encerra2=1",26,1.12962962962963,0.166666666666667,0.0852459016393443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","sexo2=1,tipores3=1  encerra2=1",29,1.16997354497355,0.172619047619048,0.0950819672131148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","escol4=1,alcool=0  encerra2=1",24,1.13752913752914,0.167832167832168,0.0786885245901639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","escol4=1,comtabagis=0  encerra2=1",27,1.20394736842105,0.177631578947368,0.0885245901639344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","escol4=1,tipores3=1  encerra2=1",34,1.29463171036205,0.191011235955056,0.111475409836066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","escol4=1,cavitacao=1  encerra2=1",28,1.11633986928105,0.164705882352941,0.0918032786885246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","escol4=1,ppl=0  encerra2=1",33,1.14700854700855,0.169230769230769,0.108196721311475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","comdiab=1,tipores3=0  encerra2=0",10,1.14446529080675,0.769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","escol4=0,cavitacao=0  encerra2=0",10,1.14446529080675,0.769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","raca3=0,cavitacao=0  encerra2=0",16,1.1335656213705,0.761904761904762,0.0524590163934426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","sexo2=0,tipores3=0  encerra2=0",14,1.15718157181572,0.777777777777778,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","raca3=0,tipores3=0  encerra2=0",17,1.14966740576497,0.772727272727273,0.0557377049180328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","hiv3=0,tipores3=0  encerra2=0",31,1.1249256395003,0.75609756097561,0.101639344262295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","comdrogas=0,tipores3=0  encerra2=0",39,1.16048780487805,0.78,0.127868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","fxet3=1,tipores3=0  encerra2=0",38,1.15380786460926,0.775510204081633,0.124590163934426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","ppl=0,tipores3=0  encerra2=0",39,1.1377331420373,0.764705882352941,0.127868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","pdres5=1,tipores3=0  encerra2=0",41,1.17307692307692,0.788461538461538,0.134426229508197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","comtabagis=1,bilateral=0  encerra2=0",19,1.13073170731707,0.76,0.0622950819672131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","alcool=1,bilateral=0  encerra2=0",23,1.14065040650407,0.766666666666667,0.0754098360655738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","escol4=0,mumigual=1  encerra2=0",30,1.17458279845956,0.789473684210526,0.0983606557377049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","escol4=0,hiv3=0  encerra2=0",62,1.11137231854246,0.746987951807229,0.20327868852459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","escol4=0,comdiab=0  encerra2=0",62,1.11137231854246,0.746987951807229,0.20327868852459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","escol4=0,ppl=0  encerra2=0",71,1.10035569105691,0.739583333333333,0.232786885245902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","escol4=0,pdres5=1  encerra2=0",71,1.11193838254172,0.747368421052632,0.232786885245902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","raca3=0,comdrogas=0  encerra2=0",66,1.11585365853659,0.75,0.216393442622951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","sexo2=0,alcool=0,comtabagis=0  encerra2=2",10,2.03197868087941,0.126582278481013,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","sexo2=0,alcool=0,ppl=0  encerra2=2",10,1.82416267942584,0.113636363636364,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","sexo2=0,comtabagis=0,comdrogas=0  encerra2=2",10,2.03197868087941,0.126582278481013,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","sexo2=0,comtabagis=0,ppl=0  encerra2=2",10,1.91102756892231,0.119047619047619,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","sexo2=0,comtabagis=0,pdres5=1  encerra2=2",10,1.93405199746354,0.120481927710843,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","mumigual=1,ppl=0,pdres5=1  encerra2=2",10,1.29456706281834,0.0806451612903226,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","raca3=1,comdrogas=0,tipores3=1  encerra2=2",10,1.23481781376518,0.0769230769230769,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","raca3=1,comdiab=0,comdrogas=0  encerra2=2",11,1.32766125840918,0.0827067669172932,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","raca3=1,fxet3=1,comdrogas=0  encerra2=2",10,1.14661654135338,0.0714285714285714,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","comtabagis=0,ppl=0,bilateral=1  encerra2=2",10,1.18908382066277,0.0740740740740741,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","comtabagis=0,pdres5=1,bilateral=1  encerra2=2",10,1.13046701260193,0.0704225352112676,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","hiv3=0,bilateral=1,tipores3=1  encerra2=2",10,1.19795758051846,0.0746268656716418,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","hiv3=0,comdiab=0,bilateral=1  encerra2=2",11,1.3688290493676,0.0852713178294574,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","hiv3=0,ppl=0,bilateral=1  encerra2=2",11,1.19310099573257,0.0743243243243243,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","hiv3=0,pdres5=1,bilateral=1  encerra2=2",11,1.13921901528014,0.0709677419354839,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","comdiab=0,bilateral=1,tipores3=1  encerra2=2",10,1.18034055727554,0.0735294117647059,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","ppl=0,bilateral=1,tipores3=1  encerra2=2",11,1.14661654135338,0.0714285714285714,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","comdiab=0,pdres5=1,bilateral=1  encerra2=2",11,1.13191632928475,0.0705128205128205,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","hiv3=0,alcool=0,tipores3=1  encerra2=2",11,1.17719298245614,0.0733333333333333,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","hiv3=0,alcool=0,comdiab=0  encerra2=2",12,1.33771929824561,0.0833333333333333,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","alcool=0,comdrogas=0,tipores3=1  encerra2=2",12,1.21918720852765,0.0759493670886076,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","alcool=0,comdrogas=0,cavitacao=1  encerra2=2",12,1.16746411483254,0.0727272727272727,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","hiv3=0,comdiab=0,comtabagis=0  encerra2=2",12,1.29282938890851,0.0805369127516778,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","comtabagis=0,comdrogas=0,tipores3=1  encerra2=2",11,1.16170360110803,0.0723684210526316,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","comdiab=0,comtabagis=0,comdrogas=0  encerra2=2",11,1.17719298245614,0.0733333333333333,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","fxet3=1,comtabagis=0,comdrogas=0  encerra2=2",12,1.13983182809094,0.0710059171597633,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","comtabagis=0,comdrogas=0,ppl=0  encerra2=2",14,1.21479374110953,0.0756756756756757,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","comdiab=0,comtabagis=0,tipores3=1  encerra2=2",11,1.13921901528014,0.0709677419354839,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","comtabagis=0,ppl=0,tipores3=1  encerra2=2",13,1.16583357835931,0.0726256983240224,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","comdiab=0,comtabagis=0,cavitacao=1  encerra2=2",11,1.13191632928475,0.0705128205128205,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","fxet3=1,comtabagis=0,cavitacao=1  encerra2=2",13,1.16583357835931,0.0726256983240224,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","comtabagis=0,ppl=0,cavitacao=1  encerra2=2",13,1.14035087719298,0.0710382513661202,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","comdiab=0,comtabagis=0,ppl=0  encerra2=2",13,1.18570574162679,0.0738636363636364,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","fxet3=1,comtabagis=0,ppl=0  encerra2=2",14,1.14661654135338,0.0714285714285714,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","comdiab=0,comdrogas=0,ppl=0  encerra2=2",14,1.16443959640033,0.0725388601036269,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","comtabagis=1,ppl=0,pdres5=1  encerra2=3",10,1.22785829307568,0.144927536231884,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","sexo2=0,raca3=1,tipores3=1  encerra2=3",11,1.82734204793028,0.215686274509804,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","sexo2=0,raca3=1,ppl=0  encerra2=3",11,1.47927689594356,0.174603174603175,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","sexo2=0,raca3=1,pdres5=1  encerra2=3",10,1.36648745519713,0.161290322580645,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","sexo2=0,ppl=0,bilateral=1  encerra2=3",10,1.54040404040404,0.181818181818182,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","sexo2=0,escol4=1,comdrogas=0  encerra2=3",11,1.47927689594356,0.174603174603175,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","sexo2=0,escol4=1,tipores3=1  encerra2=3",10,1.36648745519713,0.161290322580645,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","sexo2=0,escol4=1,ppl=0  encerra2=3",11,1.33134920634921,0.157142857142857,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","sexo2=0,escol4=1,pdres5=1  encerra2=3",10,1.22785829307568,0.144927536231884,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","sexo2=0,comtabagis=0,tipores3=1  encerra2=3",11,1.39096185737977,0.164179104477612,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","sexo2=0,comdrogas=0,tipores3=1  encerra2=3",12,1.35555555555556,0.16,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","sexo2=0,ppl=0,tipores3=1  encerra2=3",12,1.22489959839357,0.144578313253012,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","sexo2=0,pdres5=1,tipores3=1  encerra2=3",11,1.13651761517615,0.134146341463415,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","raca3=1,escol4=1,mumigual=0  encerra2=3",12,1.32034632034632,0.155844155844156,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","raca3=1,mumigual=0,tipores3=1  encerra2=3",15,1.47771317829457,0.174418604651163,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","sexo2=1,mumigual=0,bilateral=1  encerra2=3",10,1.28367003367003,0.151515151515152,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","escol4=1,mumigual=0,bilateral=1  encerra2=3",12,1.66666666666667,0.19672131147541,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","mumigual=0,bilateral=1,tipores3=1  encerra2=3",14,1.52065527065527,0.179487179487179,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","mumigual=0,comdiab=0,bilateral=1  encerra2=3",12,1.3034188034188,0.153846153846154,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","sexo2=1,escol4=1,mumigual=0  encerra2=3",10,1.22785829307568,0.144927536231884,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","sexo2=1,mumigual=0,tipores3=1  encerra2=3",11,1.15054869684499,0.135802469135802,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","sexo2=1,mumigual=0,cavitacao=1  encerra2=3",15,1.39652014652015,0.164835164835165,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","sexo2=1,mumigual=0,ppl=0  encerra2=3",15,1.27083333333333,0.15,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
