"","LHSandRHS","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"1","comtabagis=1,ppl=0  encerra2=3",12,1.20632827949901,0.162162162162162,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"2","cavitacao=1,bilateral=1  encerra2=3",25,1.18455802392419,0.159235668789809,0.0819672131147541,NA,NA,NA,NA,NA,NA,NA,NA
"3","comdrogas=0,bilateral=1  encerra2=3",24,1.17458279845956,0.157894736842105,0.0786885245901639,NA,NA,NA,NA,NA,NA,NA,NA
"4","ppl=0,bilateral=1  encerra2=3",28,1.13821138211382,0.153005464480874,0.0918032786885246,NA,NA,NA,NA,NA,NA,NA,NA
"5","escol4=1,comtabagis=0  encerra2=3",24,1.29374337221633,0.173913043478261,0.0786885245901639,NA,NA,NA,NA,NA,NA,NA,NA
"6","ppl=0,tipores3=1  encerra2=3",34,1.16021481315731,0.155963302752294,0.111475409836066,NA,NA,NA,NA,NA,NA,NA,NA
"7","alcool=1,bilateral=1  encerra2=1",10,1.3000852514919,0.196078431372549,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"8","alcool=1,cavitacao=1  encerra2=1",10,1.1238025055269,0.169491525423729,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"9","alcool=1,comdiab=0  encerra2=1",12,1.22408026755853,0.184615384615385,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"10","fxet3=1,alcool=1  encerra2=1",12,1.34856300663228,0.203389830508475,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"11","alcool=1,ppl=0  encerra2=1",13,1.30599472990777,0.196969696969697,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"12","alcool=1,pdres5=1  encerra2=1",13,1.34680706521739,0.203125,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"13","comtabagis=1,bilateral=1  encerra2=1",13,1.65760869565217,0.25,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"14","comtabagis=1,tipores3=1  encerra2=1",10,1.20553359683794,0.181818181818182,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"15","hiv3=0,comtabagis=1  encerra2=1",10,1.10507246376812,0.166666666666667,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"16","comtabagis=1,cavitacao=1  encerra2=1",11,1.23618275607959,0.186440677966102,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"17","fxet3=1,comtabagis=1  encerra2=1",15,1.53010033444816,0.230769230769231,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA
"18","comtabagis=1,pdres5=1  encerra2=1",15,1.42080745341615,0.214285714285714,0.0491803278688525,NA,NA,NA,NA,NA,NA,NA,NA
"19","mumigual=0,bilateral=0  encerra2=1",13,1.14927536231884,0.173333333333333,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"20","sexo2=1,bilateral=0  encerra2=1",14,1.45040760869565,0.21875,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA
"21","raca3=1,escol4=1  encerra2=1",23,1.12132352941176,0.169117647058824,0.0754098360655738,NA,NA,NA,NA,NA,NA,NA,NA
"22","escol4=1,alcool=0  encerra2=1",23,1.12132352941176,0.169117647058824,0.0754098360655738,NA,NA,NA,NA,NA,NA,NA,NA
"23","escol4=0,comdiab=1  encerra2=0",13,1.16617647058824,0.764705882352941,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"24","alcool=0,comdiab=1  encerra2=0",33,1.11833333333333,0.733333333333333,0.108196721311475,NA,NA,NA,NA,NA,NA,NA,NA
"25","sexo2=0,tipores3=0  encerra2=0",26,1.20151515151515,0.787878787878788,0.0852459016393443,NA,NA,NA,NA,NA,NA,NA,NA
"26","raca3=0,tipores3=0  encerra2=0",25,1.12132352941176,0.735294117647059,0.0819672131147541,NA,NA,NA,NA,NA,NA,NA,NA
"27","ppl=0,tipores3=0  encerra2=0",58,1.13397435897436,0.743589743589744,0.19016393442623,NA,NA,NA,NA,NA,NA,NA,NA
"28","escol4=0,mumigual=0  encerra2=0",44,1.11833333333333,0.733333333333333,0.144262295081967,NA,NA,NA,NA,NA,NA,NA,NA
"29","escol4=0,hiv3=0  encerra2=0",62,1.12559523809524,0.738095238095238,0.20327868852459,NA,NA,NA,NA,NA,NA,NA,NA
"30","escol4=0,comdiab=0  encerra2=0",66,1.10604395604396,0.725274725274725,0.216393442622951,NA,NA,NA,NA,NA,NA,NA,NA
"31","escol4=0,ppl=0  encerra2=0",79,1.11550925925926,0.731481481481482,0.259016393442623,NA,NA,NA,NA,NA,NA,NA,NA
"32","raca3=0,alcool=0  encerra2=0",70,1.10051546391753,0.721649484536082,0.229508196721311,NA,NA,NA,NA,NA,NA,NA,NA
"33","hiv3=0,bilateral=1,tipores3=1  encerra2=2",11,1.64945919370698,0.0973451327433628,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"34","cavitacao=1,bilateral=1,tipores3=1  encerra2=2",12,1.62666666666667,0.096,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"35","comdiab=0,bilateral=1,tipores3=1  encerra2=2",13,1.70757967269595,0.10077519379845,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"36","comdrogas=0,bilateral=1,tipores3=1  encerra2=2",12,1.69444444444444,0.1,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"37","fxet3=1,bilateral=1,tipores3=1  encerra2=2",12,1.52882205513784,0.0902255639097744,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"38","ppl=0,bilateral=1,tipores3=1  encerra2=2",14,1.6360153256705,0.096551724137931,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA
"39","pdres5=1,bilateral=1,tipores3=1  encerra2=2",13,1.48836336336336,0.0878378378378378,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"40","hiv3=0,comtabagis=0,bilateral=1  encerra2=2",10,1.64509169363538,0.0970873786407767,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"41","comtabagis=0,cavitacao=1,bilateral=1  encerra2=2",11,1.60680076628352,0.0948275862068965,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"42","comdiab=0,comtabagis=0,bilateral=1  encerra2=2",11,1.70998980632008,0.100917431192661,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"43","comtabagis=0,comdrogas=0,bilateral=1  encerra2=2",10,1.43596986817326,0.0847457627118644,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"44","fxet3=1,comtabagis=0,bilateral=1  encerra2=2",11,1.59306742640076,0.094017094017094,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"45","comtabagis=0,ppl=0,bilateral=1  encerra2=2",11,1.42281594571671,0.083969465648855,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"46","comtabagis=0,pdres5=1,bilateral=1  encerra2=2",11,1.40142021720969,0.0827067669172932,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"47","hiv3=0,alcool=0,bilateral=1  encerra2=2",10,1.6292735042735,0.0961538461538462,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"48","hiv3=0,comdiab=0,bilateral=1  encerra2=2",13,1.79087624209575,0.105691056910569,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"49","fxet3=1,hiv3=0,bilateral=1  encerra2=2",12,1.62666666666667,0.096,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"50","alcool=0,comdiab=0,bilateral=1  encerra2=2",10,1.52652652652653,0.0900900900900901,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"51","alcool=0,comdrogas=0,bilateral=1  encerra2=2",11,1.57956685499058,0.0932203389830508,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"52","comdiab=0,comdrogas=0,bilateral=1  encerra2=2",14,1.9286359530262,0.113821138211382,0.0459016393442623,NA,NA,NA,NA,NA,NA,NA,NA
"53","fxet3=1,comdrogas=0,bilateral=1  encerra2=2",13,1.72092013888889,0.1015625,0.0426229508196721,NA,NA,NA,NA,NA,NA,NA,NA
"54","comdrogas=0,cavitacao=1,tipores3=1  encerra2=2",10,1.14489489489489,0.0675675675675676,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA
"55","fxet3=1,cavitacao=1,tipores3=1  encerra2=2",11,1.15054869684499,0.0679012345679012,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"56","ppl=0,cavitacao=1,tipores3=1  encerra2=2",12,1.17533718689788,0.069364161849711,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"57","comdiab=0,comdrogas=0,tipores3=1  encerra2=2",11,1.20250896057348,0.0709677419354839,0.0360655737704918,NA,NA,NA,NA,NA,NA,NA,NA
"58","comdrogas=0,ppl=0,tipores3=1  encerra2=2",12,1.11721611721612,0.0659340659340659,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
"59","comdiab=0,comtabagis=0,ppl=0  encerra2=2",12,1.14232209737828,0.0674157303370786,0.039344262295082,NA,NA,NA,NA,NA,NA,NA,NA
